Date,Actual_Return,Baseline_Forecast,Historical_Mean_Forecast,Baseline_Error,Historical_Mean_Error,Training_Observations
2024-07-03,-0.0390511241488317,0.0067076598993695185,0.0008426921244777198,-0.045758784048201225,-0.03989381627330942,872
2024-07-05,-0.034471889765022,0.0064692773087428965,0.0007969947404304008,-0.0409411670737649,-0.0352688845054524,873
2024-07-08,-0.0157559940628411,0.00723907410132655,0.0007566413256644371,-0.02299506816416765,-0.016512635388505538,874
2024-07-09,0.029205250786784,0.0012653939092737024,0.0007377697423632877,0.0279398568775103,0.028467481044420713,875
2024-07-10,-0.009041290820719,-0.003970104991179661,0.0007702668668432202,-0.005071185829539339,-0.009811557687562221,876
2024-07-11,0.0026181099338835,0.002503992653425051,0.0007590792297992494,0.00011411728045844895,0.0018590307040842508,877
2024-07-12,-0.0003301477006529,0.005742191345797643,0.0007611965768426256,-0.006072339046450543,-0.0010913442774955256,878
2024-07-15,0.0602067489010353,-0.0006942260840307694,0.0007599550020104352,0.06090097498506607,0.059446793899024866,879
2024-07-16,0.0142217354088766,-0.010713050091543982,0.0008275081768956903,0.02493478550042058,0.01339422723198091,880
2024-07-17,-0.0025771115803699,0.0004928642648617799,0.0008427116130273373,-0.00306997584523168,-0.0034198231933972372,881
2024-07-18,-0.0109314548595298,0.001688762421018802,0.0008388342624679298,-0.012620217280548601,-0.01177028912199773,882
2024-07-19,0.0483479921461192,-5.148744848830532e-05,0.0008255043767125532,0.048399479594607504,0.047522487769406645,883
2024-07-22,0.0185794578447128,-0.0010671274069943971,0.0008792628470399363,0.019646585251707198,0.017700194997672863,884
2024-07-23,-0.0343772890776131,-0.0021800695236668406,0.0008992630673762896,-0.03219721955394626,-0.03527655214498939,885
2024-07-24,0.0029797467655641,0.006026858109524681,0.0008594475457679496,-0.0030471113439605813,0.0021202992197961504,886
2024-07-25,-0.0116585428988732,-0.0012683193110668617,0.000861837962024766,-0.010390223587806339,-0.012520380860897967,887
2024-07-26,0.0326870313423373,0.0009572607596943531,0.0008477384340282593,0.03172977058264295,0.031839292908309044,888
2024-07-29,-0.0126337965024731,0.0054708942853530325,0.0008835531617091469,-0.018104690787826134,-0.013517349664182247,889
2024-07-30,-0.0178223132244414,0.002378378945826003,0.0008683651283786051,-0.020200692170267404,-0.018690678352820005,890
2024-07-31,-0.024575320407761,0.0038187657748815895,0.0008473879360634309,-0.028394086182642587,-0.02542270834382443,891
2024-08-01,0.001562959727652,0.007201846109817468,0.0008188871419560046,-0.005638886382165469,0.0007440725856959953,892
2024-08-02,-0.0332824330989658,0.002069955699455859,0.0008197203699355073,-0.03535238879842166,-0.03410215346890131,893
2024-08-05,-0.0833294088908093,0.008668227321018329,0.0007815747843998234,-0.09199763621182762,-0.08411098367520912,894
2024-08-06,0.0389856359169545,-0.006192255401985716,0.0006875960316900927,0.04517789131894022,0.03829803988526441,895
2024-08-07,-0.0254218360814887,-0.003039256871168226,0.0007303393797763257,-0.022382579210320476,-0.026152175461265026,896
2024-08-08,0.0762969806388922,0.0014988412333142183,0.0007011842231862865,0.07479813940557799,0.07559579641570592,897
2024-08-09,0.0208886168793331,-0.009492679362309148,0.0007853666245400793,0.03038129624164225,0.020103250254793023,898
2024-08-12,0.0057766199656348,0.010972709458968211,0.0008077284157022519,-0.0051960894933334115,0.004968891549932548,899
2024-08-13,0.0288634944845804,0.0011876965725615169,0.0008132494063132881,0.027675797912018883,0.028050245078267113,900
2024-08-14,-0.0238974667536997,-0.00010328184842448452,0.0008443817537919417,-0.023794184905275215,-0.02474184850749164,901
2024-08-15,-0.0425070574390239,0.005016547824287431,0.000816951766533082,-0.047523605263311335,-0.043324009205556985,902
2024-08-16,0.0447615832760836,0.004293696791084198,0.000768973904732908,0.0404678864849994,0.043992609371350695,903
2024-08-19,-0.0120175863212848,0.0037920020150242926,0.00081763829563042,-0.01580958833630909,-0.01283522461691522,904
2024-08-20,0.0036567126147144,0.004034149700387651,0.0008034557269929446,-0.0003774370856732515,0.0028532568877214556,905
2024-08-21,0.0321018906196079,0.0011207776161234013,0.0008066050171559923,0.0309811130034845,0.03129528560245191,906
2024-08-22,-0.0093047821563508,-0.0031552155716876432,0.0008411091909183429,-0.006149566584663157,-0.010145891347269143,907
2024-08-23,0.0486691282387405,-0.0012306938097933966,0.0008299353017693681,0.049899822048533896,0.04783919293697113,908
2024-08-26,-0.0126040075400329,0.005042888988839332,0.0008825636768375431,-0.017646896528872233,-0.013486571216870444,909
2024-08-27,-0.0251611705748129,0.0026810028394362545,0.0008677432689069164,-0.027842173414249154,-0.026028913843719814,910
2024-08-28,-0.0417898334978055,0.0038420186777720538,0.0008391714644681458,-0.04563185217557755,-0.04262900496227364,911
2024-08-29,0.0035758646462296,0.004438527045420503,0.0007924291344656528,-0.0008626623991909027,0.002783435511763947,912
2024-08-30,-0.0081157396014633,0.0005420417624287143,0.0007954778042485268,-0.008657781363892014,-0.008911217405711826,913
2024-09-03,-0.013216295711218,-0.0024197550256001344,0.0007857281134326495,-0.010796540685617867,-0.01400202382465065,914
2024-09-04,-0.0031053654831799,0.0025563056843092087,0.0007704253551543429,-0.005661671167489109,-0.003875790838334243,915
