Asset,Date,Comparison,Forecast_Role,Model,Sample,Target_Return,Forecast,Forecast_Error,Squared_Error,Absolute_Error,Estimation_N,Estimation_Start,Estimation_End,No_Lookahead,Days_Of_Lead,Weekend,Year
ETH,2025-07-25,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.014335068485566,-0.0021235079196332317,-0.01221156056593277,0.00014912221145544426,0.01221156056593277,1661,2021-01-06,2025-07-24,True,1,False,2025
ETH,2025-07-25,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.014335068485566,-0.0011932859833901676,-0.013141782502175833,0.0001727064473344949,0.013141782502175833,1661,2021-01-06,2025-07-24,True,1,False,2025
ETH,2025-07-26,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0161916575707868,0.00304350791268007,0.013148149658106732,0.00017287383943197216,0.013148149658106732,1662,2021-01-06,2025-07-25,True,1,True,2025
ETH,2025-07-26,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0161916575707868,0.004120106767771127,0.012071550803015675,0.0001457223387897884,0.012071550803015675,1662,2021-01-06,2025-07-25,True,1,True,2025
ETH,2025-07-27,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0204701459981487,0.000523142624325942,0.01994700337382276,0.0003978829435952965,0.01994700337382276,1663,2021-01-06,2025-07-26,True,1,True,2025
ETH,2025-07-27,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0204701459981487,0.001458476674037232,0.01901166932411147,0.000361443570489361,0.01901166932411147,1663,2021-01-06,2025-07-26,True,1,True,2025
ETH,2025-07-28,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0091015622784621,0.0004335752563525562,-0.009535137534814655,9.09188478078313e-05,0.009535137534814655,1664,2021-01-06,2025-07-27,True,1,False,2025
ETH,2025-07-28,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0091015622784621,0.0014673678378995534,-0.010568930116361654,0.00011170228380453636,0.010568930116361654,1664,2021-01-06,2025-07-27,True,1,False,2025
ETH,2025-07-29,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0069746110296181,0.004722410291687288,-0.011697021321305387,0.00013682030779107283,0.011697021321305387,1665,2021-01-06,2025-07-28,True,1,False,2025
ETH,2025-07-29,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0069746110296181,0.00580833363543035,-0.012782944665048451,0.00016340367430969067,0.012782944665048451,1665,2021-01-06,2025-07-28,True,1,False,2025
ETH,2025-07-30,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0019484645419917,0.0036143738782580515,-0.0016659093362663515,2.7752539166593957e-06,0.0016659093362663515,1666,2021-01-06,2025-07-29,True,1,False,2025
ETH,2025-07-30,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0019484645419917,0.004290356432489093,-0.0023418918904973924,5.484457626777451e-06,0.0023418918904973924,1666,2021-01-06,2025-07-29,True,1,False,2025
ETH,2025-07-31,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.009151364030403,0.003397207555883246,-0.012548571586286247,0.00015746664885615052,0.012548571586286247,1667,2021-01-06,2025-07-30,True,1,False,2025
ETH,2025-07-31,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.009151364030403,0.003636957746134974,-0.012788321776537975,0.0001635411738602754,0.012788321776537975,1667,2021-01-06,2025-07-30,True,1,False,2025
ETH,2025-08-01,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0540581513564807,0.0015636678744325111,-0.05562181923091321,0.0030937867745563863,0.05562181923091321,1668,2021-01-06,2025-07-31,True,1,False,2025
ETH,2025-08-01,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0540581513564807,0.00281583754980477,-0.05687398890628547,0.0032346506141122827,0.05687398890628547,1668,2021-01-06,2025-07-31,True,1,False,2025
ETH,2025-08-02,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0336203533834011,0.002372576510006476,-0.03599292989340758,0.0012954910023117527,0.03599292989340758,1669,2021-01-06,2025-08-01,True,1,True,2025
ETH,2025-08-02,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0336203533834011,0.002954082358366316,-0.036574435741767414,0.0013376893498286736,0.036574435741767414,1669,2021-01-06,2025-08-01,True,1,True,2025
ETH,2025-08-03,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0208776695316804,0.00032646559096212446,0.020551203940718275,0.00042235198341299433,0.020551203940718275,1670,2021-01-06,2025-08-02,True,1,True,2025
ETH,2025-08-03,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0208776695316804,0.0008677147902236924,0.020009954741456705,0.00040039828875514566,0.020009954741456705,1670,2021-01-06,2025-08-02,True,1,True,2025
ETH,2025-08-04,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0574731041586664,-0.0035304600349045216,0.06100356419357092,0.003721434844319128,0.06100356419357092,1671,2021-01-06,2025-08-03,True,1,False,2025
ETH,2025-08-04,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0574731041586664,-0.00306372086699396,0.06053682502566036,0.003664707184187418,0.06053682502566036,1671,2021-01-06,2025-08-03,True,1,False,2025
ETH,2025-08-05,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0344997782592543,0.00011243145073535818,-0.034612209709989655,0.0011980050610083022,0.034612209709989655,1672,2021-01-06,2025-08-04,True,1,False,2025
ETH,2025-08-05,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0344997782592543,0.00121897310431839,-0.03571875136357269,0.0012758291989727261,0.03571875136357269,1672,2021-01-06,2025-08-04,True,1,False,2025
ETH,2025-08-06,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0277748908483051,0.003186877391473785,0.024588013456831315,0.0006045704057533178,0.024588013456831315,1673,2021-01-06,2025-08-05,True,1,False,2025
ETH,2025-08-06,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0277748908483051,0.0035859165383268633,0.024188974309978236,0.0005851064781687871,0.024188974309978236,1673,2021-01-06,2025-08-05,True,1,False,2025
ETH,2025-08-07,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.052344174072652,-0.0019018555667686936,0.0542460296394207,0.0029426317316409087,0.0542460296394207,1674,2021-01-06,2025-08-06,True,1,False,2025
ETH,2025-08-07,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.052344174072652,-0.001169464540056599,0.0535136386127086,0.002863709517571577,0.0535136386127086,1674,2021-01-06,2025-08-06,True,1,False,2025
ETH,2025-08-08,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.046197456997032,-0.0004920700931467978,0.0466895270901788,0.0021799119399045406,0.0466895270901788,1675,2021-01-06,2025-08-07,True,1,False,2025
ETH,2025-08-08,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.046197456997032,-2.5746265937617516e-05,0.04622320326296962,0.0021365845198898057,0.04622320326296962,1675,2021-01-06,2025-08-07,True,1,False,2025
ETH,2025-08-09,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0555705838343741,0.000398472065227976,0.055172111769146125,0.0030439619170671522,0.055172111769146125,1676,2021-01-06,2025-08-08,True,1,True,2025
ETH,2025-08-09,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0555705838343741,0.0009280665840900831,0.05464251725028402,0.0029858046914475866,0.05464251725028402,1676,2021-01-06,2025-08-08,True,1,True,2025
ETH,2025-08-10,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.016344373035649,4.077380542623181e-05,-0.016385146841075234,0.0002684730370035977,0.016385146841075234,1677,2021-01-06,2025-08-09,True,1,True,2025
ETH,2025-08-10,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.016344373035649,0.0010046297689365329,-0.017349002804585532,0.0003009878983135167,0.017349002804585532,1677,2021-01-06,2025-08-09,True,1,True,2025
ETH,2025-08-11,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0067214362815383,0.004422556609706524,0.002298879671831776,5.284847745561375e-06,0.002298879671831776,1678,2021-01-06,2025-08-10,True,1,False,2025
ETH,2025-08-11,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0067214362815383,0.0052421590891746596,0.0014792771923636408,2.188261011847256e-06,0.0014792771923636408,1678,2021-01-06,2025-08-10,True,1,False,2025
ETH,2025-08-12,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.083784026745939,-0.0016289398719319895,0.085412966617871,0.0072953748664655454,0.085412966617871,1679,2021-01-06,2025-08-11,True,1,False,2025
ETH,2025-08-12,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.083784026745939,-0.0004790002664013821,0.08426302701234038,0.007100257721282405,0.08426302701234038,1679,2021-01-06,2025-08-11,True,1,False,2025
ETH,2025-08-13,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0212330113738598,-0.003276370485340274,0.024509381859200076,0.0006007097991200858,0.024509381859200076,1680,2021-01-06,2025-08-12,True,1,False,2025
ETH,2025-08-13,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0212330113738598,-0.0028112157665595773,0.02404422714041938,0.0005781248587800799,0.02404422714041938,1680,2021-01-06,2025-08-12,True,1,False,2025
ETH,2025-08-14,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0393957696391154,0.0015314057990845203,-0.04092717543819992,0.0016750336893491945,0.04092717543819992,1681,2021-01-06,2025-08-13,True,1,False,2025
ETH,2025-08-14,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0393957696391154,0.0019279719087365596,-0.041323741547851955,0.001707651615513666,0.041323741547851955,1681,2021-01-06,2025-08-13,True,1,False,2025
ETH,2025-08-15,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0239882030718733,0.005012716796644183,-0.02900091986851748,0.0008410533532201719,0.02900091986851748,1682,2021-01-06,2025-08-14,True,1,False,2025
ETH,2025-08-15,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0239882030718733,0.0063152226466829525,-0.03030342571855625,0.0009182976102800564,0.03030342571855625,1682,2021-01-06,2025-08-14,True,1,False,2025
ETH,2025-08-16,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0014056274784928,0.0013490181798491159,5.660929864368422e-05,3.2046126929298278e-09,5.660929864368422e-05,1683,2021-01-06,2025-08-15,True,1,True,2025
ETH,2025-08-16,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0014056274784928,0.0020149790544048388,-0.0006093515759120387,3.7130934306648505e-07,0.0006093515759120387,1683,2021-01-06,2025-08-15,True,1,True,2025
ETH,2025-08-17,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0079318442512687,-0.0010241559550526055,0.008956000206321306,8.020993969562728e-05,0.008956000206321306,1684,2021-01-06,2025-08-16,True,1,True,2025
ETH,2025-08-17,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0079318442512687,0.00035522085053642433,0.007576623400732277,5.740522215652393e-05,0.007576623400732277,1684,2021-01-06,2025-08-16,True,1,True,2025
ETH,2025-08-18,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0297541409837481,-0.0012562791040440864,-0.028497861879704014,0.0008121281317146872,0.028497861879704014,1685,2021-01-06,2025-08-17,True,1,False,2025
ETH,2025-08-18,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0297541409837481,0.0002080239841910276,-0.029962164967939128,0.0008977313295659987,0.029962164967939128,1685,2021-01-06,2025-08-17,True,1,False,2025
ETH,2025-08-19,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0425463893626042,0.00482826266914398,-0.04737465203174818,0.0022443576551292215,0.04737465203174818,1686,2021-01-06,2025-08-18,True,1,False,2025
ETH,2025-08-19,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0425463893626042,0.005850490998985635,-0.04839688036158984,0.00234225802873404,0.04839688036158984,1686,2021-01-06,2025-08-18,True,1,False,2025
ETH,2025-08-20,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0470344547993848,0.003806888349409998,0.0432275664499748,0.0018686225011869872,0.0432275664499748,1687,2021-01-06,2025-08-19,True,1,False,2025
ETH,2025-08-20,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0470344547993848,0.004890739483031651,0.04214371531635315,0.0017760927406658192,0.04214371531635315,1687,2021-01-06,2025-08-19,True,1,False,2025
ETH,2025-08-21,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0270564529224524,-0.00031970328594560114,-0.0267367496365068,0.0007148537811252465,0.0267367496365068,1688,2021-01-06,2025-08-20,True,1,False,2025
ETH,2025-08-21,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0270564529224524,0.000535384393124044,-0.027591837315576444,0.0007613094864492367,0.027591837315576444,1688,2021-01-06,2025-08-20,True,1,False,2025
ETH,2025-08-22,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.1322306733899645,0.0031440110486136387,0.12908666234135086,0.01666336639442993,0.12908666234135086,1689,2021-01-06,2025-08-21,True,1,False,2025
ETH,2025-08-22,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.1322306733899645,0.004159353664989005,0.12807131972497549,0.016402262936096895,0.12807131972497549,1689,2021-01-06,2025-08-21,True,1,False,2025
ETH,2025-08-23,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0187812843954686,-0.004757664011093364,-0.014023620384375237,0.00019666192868506466,0.014023620384375237,1690,2021-01-06,2025-08-22,True,1,True,2025
ETH,2025-08-23,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0187812843954686,-0.0035364312120750013,-0.0152448531833936,0.00023240554858322597,0.0152448531833936,1690,2021-01-06,2025-08-22,True,1,True,2025
ETH,2025-08-24,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.007569512976725,0.004288301842378254,0.0032812111343467456,1.0766346508161057e-05,0.0032812111343467456,1691,2021-01-06,2025-08-23,True,1,True,2025
ETH,2025-08-24,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.007569512976725,0.005287683682538975,0.0022818292941860253,5.206744927805495e-06,0.0022818292941860253,1691,2021-01-06,2025-08-23,True,1,True,2025
ETH,2025-08-25,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0941322240514131,0.0029474718281025133,-0.0970796958795156,0.00942446735205924,0.0970796958795156,1692,2021-01-06,2025-08-24,True,1,False,2025
ETH,2025-08-25,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0941322240514131,0.004717342500109198,-0.0988495665515223,0.009771236807423837,0.0988495665515223,1692,2021-01-06,2025-08-24,True,1,False,2025
ETH,2025-08-26,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0517865945024247,0.010157578161706178,0.04162901634071852,0.0017329750014958096,0.04162901634071852,1693,2021-01-06,2025-08-25,True,1,False,2025
ETH,2025-08-26,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0517865945024247,0.010742862075809975,0.04104373242661472,0.0016845879715075447,0.04104373242661472,1693,2021-01-06,2025-08-25,True,1,False,2025
ETH,2025-08-27,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.001230182516068,-0.001050247251303492,0.002280429767371492,5.200359923913997e-06,0.002280429767371492,1694,2021-01-06,2025-08-26,True,1,False,2025
ETH,2025-08-27,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.001230182516068,-0.0005700536487950698,0.0018002361648630698,3.240850249280894e-06,0.0018002361648630698,1694,2021-01-06,2025-08-26,True,1,False,2025
ETH,2025-08-28,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0301027699595744,0.002702621512044915,-0.032805391471619316,0.0010761937096061933,0.032805391471619316,1695,2021-01-06,2025-08-27,True,1,False,2025
ETH,2025-08-28,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0301027699595744,0.003190317292012206,-0.033293087251586605,0.0011084296587417586,0.033293087251586605,1695,2021-01-06,2025-08-27,True,1,False,2025
ETH,2025-08-29,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0311713194020282,0.0035581191512273277,-0.034729438553255526,0.0012061339022243513,0.034729438553255526,1696,2021-01-06,2025-08-28,True,1,False,2025
ETH,2025-08-29,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0311713194020282,0.0043361491195385935,-0.03550746852156679,0.0012607803208100564,0.03550746852156679,1696,2021-01-06,2025-08-28,True,1,False,2025
ETH,2025-08-30,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0050882474598245,0.004007044723735521,0.0010812027360889796,1.1689993565262956e-06,0.0010812027360889796,1697,2021-01-06,2025-08-29,True,1,True,2025
ETH,2025-08-30,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0050882474598245,0.004569303409087849,0.0005189440507366513,2.693029277949642e-07,0.0005189440507366513,1697,2021-01-06,2025-08-29,True,1,True,2025
ETH,2025-08-31,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0254751766878344,0.0010628464693895946,0.024412330218444803,0.0005959618666943933,0.024412330218444803,1698,2021-01-06,2025-08-30,True,1,True,2025
ETH,2025-08-31,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0254751766878344,0.00191041056699565,0.02356476612083875,0.0005552982023298297,0.02356476612083875,1698,2021-01-06,2025-08-30,True,1,True,2025
ETH,2025-09-01,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0383670729181826,-0.00020377730377861775,-0.038163295614403986,0.0014564371321523866,0.038163295614403986,1699,2021-01-06,2025-08-31,True,1,False,2025
ETH,2025-09-01,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0383670729181826,0.00023693995793281752,-0.038604012876115416,0.0014902698101392849,0.038604012876115416,1699,2021-01-06,2025-08-31,True,1,False,2025
ETH,2025-09-02,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0058468482665485,0.0045044232040501574,0.0013424250624983428,1.8021050484236797e-06,0.0013424250624983428,1700,2021-01-06,2025-09-01,True,1,False,2025
ETH,2025-09-02,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0058468482665485,0.005714395890898612,0.00013245237564988785,1.7543631815299003e-08,0.00013245237564988785,1700,2021-01-06,2025-09-01,True,1,False,2025
ETH,2025-09-03,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0348846760745277,0.004719505064235737,0.030165171010291963,0.0009099375420801586,0.030165171010291963,1701,2021-01-06,2025-09-02,True,1,False,2025
ETH,2025-09-03,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0348846760745277,0.005519172836903576,0.029365503237624123,0.0008623327803989129,0.029365503237624123,1701,2021-01-06,2025-09-02,True,1,False,2025
ETH,2025-09-04,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0363344811847438,0.0011746860085154853,-0.03750916719325929,0.0014069376235318787,0.03750916719325929,1702,2021-01-06,2025-09-03,True,1,False,2025
ETH,2025-09-04,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0363344811847438,0.002440430324679995,-0.03877491150942379,0.0015034937625636455,0.03877491150942379,1702,2021-01-06,2025-09-03,True,1,False,2025
ETH,2025-09-05,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0072626663627668,0.005547796577956237,0.0017148697848105628,2.940778378856226e-06,0.0017148697848105628,1703,2021-01-06,2025-09-04,True,1,False,2025
ETH,2025-09-05,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0072626663627668,0.006102494830337116,0.0011601715324296843,1.345997984660242e-06,0.0011601715324296843,1703,2021-01-06,2025-09-04,True,1,False,2025
ETH,2025-09-06,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0138421354447119,0.0008647771802839605,-0.01470691262499586,0.00021629327895926262,0.01470691262499586,1704,2021-01-06,2025-09-05,True,1,True,2025
ETH,2025-09-06,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0138421354447119,0.0016233974706972095,-0.015465532915409108,0.00023918270835760256,0.015465532915409108,1704,2021-01-06,2025-09-05,True,1,True,2025
ETH,2025-09-07,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0047136690176971,0.0014412011060153404,0.00327246791168176,1.070904623298678e-05,0.00327246791168176,1705,2021-01-06,2025-09-06,True,1,True,2025
ETH,2025-09-07,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0047136690176971,0.0021018018464965807,0.0026118671712005194,6.8218501199950035e-06,0.0026118671712005194,1705,2021-01-06,2025-09-06,True,1,True,2025
ETH,2025-09-08,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.000595557992613,0.00017021647508552945,-0.0007657744676985294,5.86410535378966e-07,0.0007657744676985294,1706,2021-01-06,2025-09-07,True,1,False,2025
ETH,2025-09-08,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.000595557992613,0.000658850272835921,-0.001254408265448921,1.5735400964265705e-06,0.001254408265448921,1706,2021-01-06,2025-09-07,True,1,False,2025
ETH,2025-09-09,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0013743660836907,0.0016883630353151638,-0.0003139969516244639,9.859408562945592e-08,0.0003139969516244639,1707,2021-01-06,2025-09-08,True,1,False,2025
ETH,2025-09-09,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0013743660836907,0.0020878504597634574,-0.0007134843760727575,5.09059954899932e-07,0.0007134843760727575,1707,2021-01-06,2025-09-08,True,1,False,2025
ETH,2025-09-10,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0063703778431359,0.002806517231482495,0.0035638606116534044,1.2701102459294578e-05,0.0035638606116534044,1708,2021-01-06,2025-09-09,True,1,False,2025
ETH,2025-09-10,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0063703778431359,0.003214659742732165,0.0031557181004037344,9.958556729215754e-06,0.0031557181004037344,1708,2021-01-06,2025-09-09,True,1,False,2025
ETH,2025-09-11,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0201913924764079,0.0016801011799995654,0.018511291296408335,0.00034266790546048296,0.018511291296408335,1709,2021-01-06,2025-09-10,True,1,False,2025
ETH,2025-09-11,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0201913924764079,0.0025508588434685585,0.017640533632939343,0.0003111884268548641,0.017640533632939343,1709,2021-01-06,2025-09-10,True,1,False,2025
ETH,2025-09-12,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0559355309487482,0.00027219961027233005,0.05566333133847587,0.00309840645569695,0.05566333133847587,1710,2021-01-06,2025-09-11,True,1,False,2025
ETH,2025-09-12,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0559355309487482,0.0009777383317002024,0.054957792617048,0.0030203589693384558,0.054957792617048,1710,2021-01-06,2025-09-11,True,1,False,2025
ETH,2025-09-13,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0030325166641057,-0.0020726228378856147,-0.0009598938262200853,9.213961576154352e-07,0.0009598938262200853,1711,2021-01-06,2025-09-12,True,1,True,2025
ETH,2025-09-13,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0030325166641057,-0.0009933583695475386,-0.0020391582945581614,4.1581665502653494e-06,0.0020391582945581614,1711,2021-01-06,2025-09-12,True,1,True,2025
ETH,2025-09-14,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0085294752042645,0.0016513208801619268,-0.010180796084426427,0.00010364860891267246,0.010180796084426427,1712,2021-01-06,2025-09-13,True,1,True,2025
ETH,2025-09-14,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0085294752042645,0.002432411950963685,-0.010961887155228184,0.00012016297000395665,0.010961887155228184,1712,2021-01-06,2025-09-13,True,1,True,2025
ETH,2025-09-15,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0233600628658587,0.001803499889042275,-0.025163562754900975,0.0006332048905198396,0.025163562754900975,1713,2021-01-06,2025-09-14,True,1,False,2025
ETH,2025-09-15,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0233600628658587,0.002699440073823916,-0.026059502939682618,0.000679097693463327,0.026059502939682618,1713,2021-01-06,2025-09-14,True,1,False,2025
ETH,2025-09-16,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0030782195503456,0.003488360325566226,-0.006566579875911826,4.3119971266730175e-05,0.006566579875911826,1714,2021-01-06,2025-09-15,True,1,False,2025
ETH,2025-09-16,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0030782195503456,0.004373079210445157,-0.007451298760790757,5.552185322256187e-05,0.007451298760790757,1714,2021-01-06,2025-09-15,True,1,False,2025
ETH,2025-09-17,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.001059692788285,-0.0012678504192060883,0.002327543207491088,5.417457382737903e-06,0.002327543207491088,1715,2021-01-06,2025-09-16,True,1,False,2025
ETH,2025-09-17,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.001059692788285,-0.0007413630631172587,0.0018010558514022588,3.243802179870315e-06,0.0018010558514022588,1715,2021-01-06,2025-09-16,True,1,False,2025
ETH,2025-09-18,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0224518851736306,0.002343988976041101,0.0201078961975895,0.0004043274894930343,0.0201078961975895,1716,2021-01-06,2025-09-17,True,1,False,2025
ETH,2025-09-18,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0224518851736306,0.003001985657527211,0.01944989951610339,0.00037829859118651885,0.01944989951610339,1716,2021-01-06,2025-09-17,True,1,False,2025
ETH,2025-09-19,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0316353170451494,0.0006869073498125145,-0.032322224394961914,0.0010447261898382711,0.032322224394961914,1717,2021-01-06,2025-09-18,True,1,False,2025
ETH,2025-09-19,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0316353170451494,0.0018742463648531672,-0.033509563410002566,0.0011228908399289828,0.033509563410002566,1717,2021-01-06,2025-09-18,True,1,False,2025
ETH,2025-09-20,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0054528686618713,0.0059141050499298894,-0.000461236388058589,2.1273900566933332e-07,0.000461236388058589,1718,2021-01-06,2025-09-19,True,1,True,2025
ETH,2025-09-20,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0054528686618713,0.006188616711306615,-0.0007357480494353148,5.413251922478704e-07,0.0007357480494353148,1718,2021-01-06,2025-09-19,True,1,True,2025
ETH,2025-09-21,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0015345225918398,0.0029510009341833176,-0.004485523526023117,2.011992130250686e-05,0.004485523526023117,1719,2021-01-06,2025-09-20,True,1,True,2025
ETH,2025-09-21,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0015345225918398,0.003602235157735559,-0.005136757749575359,2.6386280177822506e-05,0.005136757749575359,1719,2021-01-06,2025-09-20,True,1,True,2025
ETH,2025-09-22,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0679245743120771,0.003472451158006315,-0.07139702547008342,0.005097535245975741,0.07139702547008342,1720,2021-01-06,2025-09-21,True,1,False,2025
ETH,2025-09-22,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0679245743120771,0.004129786138629683,-0.07205436045070679,0.005191830859960379,0.07205436045070679,1720,2021-01-06,2025-09-21,True,1,False,2025
