Asset,Date,Benchmark_Cumulative_Squared_Error,Extended_Cumulative_Squared_Error,Benchmark_Minus_Extended_Cumulative_Loss,Extended_Loss_Lower
BTC,2024-04-05,0.07851956354095435,0.07881940085097629,-0.0002998373100219359,False
BTC,2024-04-06,0.07862493374265994,0.07893463321462019,-0.0003096994719602453,False
BTC,2024-04-07,0.07881329954191525,0.07913977502045852,-0.0003264754785432672,False
BTC,2024-04-08,0.0800050984450047,0.0803497880654388,-0.0003446896204341021,False
BTC,2024-04-09,0.08103554399098777,0.0813724253968853,-0.000336881405897535,False
BTC,2024-04-10,0.08104343016160634,0.08138197191522208,-0.000338541753615737,False
BTC,2024-04-11,0.08128781496797693,0.08164261264789252,-0.0003547976799155861,False
BTC,2024-04-12,0.08372206099536121,0.08408673869794611,-0.00036467770258490073,False
BTC,2024-04-13,0.09114813851031897,0.09152523672371055,-0.00037709821339157457,False
BTC,2024-04-14,0.09158649307510365,0.09195450187026621,-0.0003680087951625638,False
BTC,2024-04-15,0.09162250222510658,0.09197652137720745,-0.00035401915210087065,False
BTC,2024-04-16,0.09162251917618514,0.09197681017656681,-0.0003542910003816735,False
BTC,2024-04-17,0.09290020737792729,0.09323877565977992,-0.0003385682818526359,False
BTC,2024-04-18,0.09431475591697326,0.09464672313593901,-0.00033196721896575077,False
BTC,2024-04-19,0.09453424539682379,0.09486456642054525,-0.00033032102372146377,False
BTC,2024-04-20,0.09469368967397165,0.09501280570403034,-0.00031911603005868594,False
BTC,2024-04-21,0.09469459579285712,0.09501995888373585,-0.0003253630908787303,False
BTC,2024-04-22,0.09546372128136119,0.09572212929681462,-0.00025840801545343184,False
BTC,2024-04-23,0.09546379777923873,0.09572252331114103,-0.0002587255319023013,False
BTC,2024-04-24,0.0969164148027758,0.09719157909702035,-0.0002751642942445537,False
BTC,2024-04-25,0.09696829232597254,0.09725841690225645,-0.0002901245762839122,False
BTC,2024-04-26,0.09710194654355357,0.09737246652979493,-0.0002705199862413632,False
BTC,2024-04-27,0.097315965250902,0.09759633944605493,-0.0002803741951529354,False
BTC,2024-04-28,0.0973259104199927,0.09761548439600151,-0.00028957397600881674,False
BTC,2024-04-29,0.09748623660951881,0.09774678708530984,-0.00026055047579102986,False
BTC,2024-04-30,0.10036638895115026,0.10076636412288602,-0.00039997517173576136,False
BTC,2024-05-01,0.10264258242119235,0.10299305070777971,-0.0003504682865873576,False
BTC,2024-05-02,0.10296366746184382,0.10331031359904642,-0.0003466461372026025,False
BTC,2024-05-03,0.10795090906784367,0.10835075764607273,-0.0003998485782290562,False
BTC,2024-05-04,0.10843302608711883,0.10886114745076275,-0.00042812136364392406,False
BTC,2024-05-05,0.1084525368173342,0.10888567766586978,-0.00043314084853557366,False
BTC,2024-05-06,0.10857622222305419,0.10899357511393655,-0.0004173528908823637,False
BTC,2024-05-07,0.10863757669619258,0.10905903254764167,-0.0004214558514490929,False
BTC,2024-05-08,0.10921817288586154,0.10962446680696455,-0.0004062939211030153,False
BTC,2024-05-09,0.10940009592549381,0.10980182749731597,-0.00040173157182216146,False
BTC,2024-05-10,0.1105851968065505,0.11103190893042025,-0.0004467121238697497,False
BTC,2024-05-11,0.11060333763618897,0.11104851609960839,-0.00044517846341941836,False
BTC,2024-05-12,0.11061360510932891,0.11105699749995605,-0.00044339239062714253,False
BTC,2024-05-13,0.11142849392995907,0.11188026727554172,-0.00045177334558264837,False
BTC,2024-05-14,0.11180487547664741,0.11224716241588385,-0.0004422869392364387,False
BTC,2024-05-15,0.11580652188833067,0.11632730145036296,-0.0005207795620322947,False
BTC,2024-05-16,0.11583360258622478,0.11635131846757897,-0.000517715881354186,False
BTC,2024-05-17,0.11639213767680846,0.11687665819576341,-0.00048452051895495063,False
BTC,2024-05-18,0.11640335493827893,0.1168868683096154,-0.00048351337133646644,False
BTC,2024-05-19,0.11659695677986248,0.11708926406383767,-0.000492307283975188,False
BTC,2024-05-20,0.11876718631808442,0.11922147729575701,-0.00045429097767259174,False
BTC,2024-05-21,0.1188506609330878,0.11929911671984371,-0.0004484557867559108,False
BTC,2024-05-22,0.11886925229424157,0.11931780357151381,-0.0004485512772722383,False
BTC,2024-05-23,0.11943237282448727,0.11990705909966161,-0.0004746862751743436,False
BTC,2024-05-24,0.11968610605303309,0.12011634106709981,-0.00043023501406672104,False
BTC,2024-05-25,0.11970753749215782,0.12014576069814419,-0.0004382232059863683,False
BTC,2024-05-26,0.11977950625836259,0.12021310285518884,-0.0004335965968262495,False
BTC,2024-05-27,0.1198759434609647,0.12031386433188841,-0.00043792087092371645,False
BTC,2024-05-28,0.12023118450029864,0.12067920585118173,-0.00044802135088309325,False
BTC,2024-05-29,0.12044384353425973,0.12089754235418895,-0.0004536988199292241,False
BTC,2024-05-30,0.12069896620311896,0.12118748929725655,-0.0004885230941375912,False
BTC,2024-05-31,0.12083307748081162,0.12135017255974609,-0.0005170950789344653,False
BTC,2024-06-01,0.12083632855516793,0.12135515624872112,-0.0005188276935531866,False
BTC,2024-06-02,0.12083995167131954,0.12135597976433035,-0.0005160280930108091,False
BTC,2024-06-03,0.12112746916077692,0.12163179497886145,-0.0005043258180845306,False
BTC,2024-06-04,0.12146667336664553,0.12198313650135902,-0.0005164631347134852,False
BTC,2024-06-05,0.1216258896630106,0.122140510437828,-0.0005146207748173981,False
BTC,2024-06-06,0.12169419536382228,0.12220812919597494,-0.0005139338321526604,False
BTC,2024-06-07,0.12220108703308821,0.12271749135420994,-0.0005164043211217245,False
BTC,2024-06-08,0.12220678037933212,0.12272273395398874,-0.0005159535746566135,False
BTC,2024-06-09,0.12226256876699323,0.12277541200743892,-0.0005128432404456901,False
BTC,2024-06-10,0.1222680214632096,0.12278414018925105,-0.0005161187260414452,False
BTC,2024-06-11,0.12346005638517608,0.12403040672134764,-0.0005703503361715601,False
BTC,2024-06-12,0.12349172020818532,0.12406389886593051,-0.0005721786577451982,False
BTC,2024-06-13,0.12399645554437386,0.12457497120790381,-0.0005785156635299549,False
BTC,2024-06-14,0.12431580214947964,0.12489551512568156,-0.000579712976201921,False
BTC,2024-06-15,0.12431674413879437,0.12489701195290262,-0.0005802678141082485,False
BTC,2024-06-16,0.12434236041909662,0.12492248666034289,-0.0005801262412462732,False
BTC,2024-06-17,0.12434986806319401,0.12493464132156569,-0.0005847732583716819,False
BTC,2024-06-18,0.12484192812566605,0.1254267929571485,-0.0005848648314824567,False
BTC,2024-06-19,0.1248702582497862,0.12546162118587453,-0.0005913629360883299,False
BTC,2024-06-20,0.12487088758249379,0.12546162827955618,-0.0005907406970623863,False
BTC,2024-06-21,0.12505318450460193,0.1256540343063615,-0.000600849801759562,False
BTC,2024-06-22,0.12505318555183417,0.12565408718116844,-0.0006009016293342662,False
BTC,2024-06-23,0.12514138243357645,0.12575032047746548,-0.0006089380438890346,False
BTC,2024-06-24,0.13013125254931585,0.13083279072669046,-0.0007015381773746165,False
BTC,2024-06-25,0.131064450971949,0.13176188618630183,-0.0006974352143528373,False
BTC,2024-06-26,0.13117966449464893,0.13187998410601837,-0.0007003196113694321,False
BTC,2024-06-27,0.1312206081122486,0.1319222779683991,-0.0007016698561504997,False
BTC,2024-06-28,0.13172629851576215,0.13242638354735753,-0.0007000850315953822,False
BTC,2024-06-29,0.13185523871693428,0.13255290403231937,-0.0006976653153850931,False
BTC,2024-06-30,0.13214401832562528,0.13283688036027652,-0.0006928620346512426,False
BTC,2024-07-01,0.13270081722311478,0.13339657401440905,-0.0006957567912942719,False
BTC,2024-07-02,0.1329992107742718,0.13370628158704417,-0.0007070708127723813,False
BTC,2024-07-03,0.13492045052525203,0.13560377691833472,-0.0006833263930826894,False
BTC,2024-07-04,0.13574186675291033,0.13642705830472796,-0.000685191551817621,False
BTC,2024-07-05,0.1373058376741183,0.13801312098497118,-0.0007072833108528742,False
BTC,2024-07-06,0.13779562278816723,0.1385083637401127,-0.0007127409519454564,False
BTC,2024-07-07,0.13797463096099566,0.13868803588637055,-0.0007134049253748886,False
BTC,2024-07-08,0.13839630619175486,0.1391065078785437,-0.0007102016867888417,False
BTC,2024-07-09,0.13917470277229912,0.1398840770737627,-0.0007093743014635889,False
BTC,2024-07-10,0.13920271185218325,0.139913653607729,-0.0007109417555457576,False
BTC,2024-07-11,0.13920271590980343,0.13991380574909498,-0.000711089839291551,False
BTC,2024-07-12,0.13920896430123877,0.13992066134472766,-0.0007116970434888903,False
BTC,2024-07-13,0.13949403852411052,0.1402141765314766,-0.000720138007366089,False
BTC,2024-07-14,0.14011541696882363,0.14084435650539084,-0.0007289395365672191,False
BTC,2024-07-15,0.14393841604767257,0.14467790315042103,-0.0007394871027484595,False
BTC,2024-07-16,0.14446074164472533,0.14518763546520252,-0.0007268938204771924,False
BTC,2024-07-17,0.144467344894237,0.14519307412356822,-0.000725729229331229,False
BTC,2024-07-18,0.1445868824922046,0.14530310742071462,-0.0007162249285100064,False
BTC,2024-07-19,0.1469126025319759,0.14763889570038663,-0.0007262931684107188,False
BTC,2024-07-20,0.14712880602113243,0.1478515792662951,-0.0007227732451626778,False
BTC,2024-07-21,0.14715331926319553,0.14787592458912532,-0.0007226053259297982,False
BTC,2024-07-22,0.14753490578661985,0.1482570145315113,-0.0007221087448914532,False
BTC,2024-07-23,0.14862413150916265,0.1493514693466595,-0.0007273378374968442,False
BTC,2024-07-24,0.1486287531284819,0.1493563057309632,-0.0007275526024813073,False
BTC,2024-07-25,0.14871776863458958,0.1494480553084307,-0.0007302866738411184,False
BTC,2024-07-26,0.14976489088542713,0.15047592615971714,-0.0007110352742900061,False
BTC,2024-07-27,0.14980101596845655,0.15051275163283076,-0.0007117356643742134,False
BTC,2024-07-28,0.1498191133837894,0.15052539618501778,-0.0007062828012283917,False
BTC,2024-07-29,0.15006014433161566,0.15076938870410156,-0.000709244372485901,False
BTC,2024-07-30,0.1504502935366124,0.15115387236537656,-0.0007035788287641509,False
BTC,2024-07-31,0.1512032889059771,0.15191129507356033,-0.0007080061675832361,False
BTC,2024-08-01,0.15122592061850282,0.1519335542863057,-0.0007076336678028816,False
BTC,2024-08-02,0.1523067424105083,0.15304674526375203,-0.000740002853243743,False
BTC,2024-08-03,0.1539719928016857,0.1547127829937536,-0.0007407901920679083,False
BTC,2024-08-04,0.15461442217190352,0.15536003250249183,-0.0007456103305883144,False
BTC,2024-08-05,0.16192508664839295,0.16264288499610283,-0.0007177983477098804,False
BTC,2024-08-06,0.1636307179413556,0.1643449084776144,-0.0007141905362587908,False
BTC,2024-08-07,0.1641750175106881,0.16489301209545315,-0.0007179945847650415,False
BTC,2024-08-08,0.16967325165166722,0.1703537593068172,-0.0006805076551499867,False
BTC,2024-08-09,0.17044348830404632,0.17110557398086662,-0.000662085676820301,False
BTC,2024-08-10,0.1704612669657452,0.17112746696262549,-0.000666199996880279,False
BTC,2024-08-11,0.1724041158025621,0.17310678884831804,-0.0007026730457559416,False
BTC,2024-08-12,0.1724082534667653,0.17311012121109462,-0.0007018677443293153,False
BTC,2024-08-13,0.17321789516617853,0.17394120178612765,-0.0007233066199491267,False
BTC,2024-08-14,0.17374026134304957,0.17445016739092375,-0.000709906047874187,False
BTC,2024-08-15,0.17585843557228464,0.17660922095277484,-0.0007507853804901987,False
BTC,2024-08-16,0.17726438497142244,0.17802695735098445,-0.0007625723795620098,False
BTC,2024-08-17,0.17729615574924681,0.17805834755325375,-0.0007621918040069398,False
BTC,2024-08-18,0.17731558534423672,0.17807866636376152,-0.0007630810195247972,False
BTC,2024-08-19,0.17750489991107365,0.17826938895520536,-0.0007644890441317054,False
BTC,2024-08-20,0.17750510999199404,0.17826947885256125,-0.0007643688605672161,False
BTC,2024-08-21,0.17854194475325197,0.17929818814192916,-0.0007562433886771913,False
BTC,2024-08-22,0.17857465443876358,0.17933071019939867,-0.0007560557606350882,False
BTC,2024-08-23,0.18100943612093962,0.18177347666767263,-0.0007640405467330136,False
BTC,2024-08-24,0.18113487738253087,0.18189381843805638,-0.0007589410555255138,False
BTC,2024-08-25,0.18113611125885123,0.18189495824233098,-0.0007588469834797495,False
BTC,2024-08-26,0.1813808085034356,0.18214865424553633,-0.0007678457421007312,False
BTC,2024-08-27,0.18212086947884815,0.1829016141217995,-0.0007807446429513587,False
BTC,2024-08-28,0.18417757228599999,0.18498777580202735,-0.0008102035160273691,False
BTC,2024-08-29,0.18417831920718508,0.18498862331117594,-0.0008103041039908554,False
BTC,2024-08-30,0.18425353729470045,0.18506430508440103,-0.0008107677897005727,False
BTC,2024-08-31,0.18426243851451052,0.18507339479306176,-0.0008109562785512392,False
BTC,2024-09-01,0.1843674781657438,0.18517598792983,-0.000808509764086196,False
BTC,2024-09-02,0.18443410288481243,0.18524377669444464,-0.0008096738096322054,False
BTC,2024-09-03,0.1845806755389933,0.18539187357026365,-0.0008111980312703604,False
BTC,2024-09-04,0.18458978067005058,0.1854012874615657,-0.0008115067915151208,False
BTC,2024-09-05,0.18581920115577782,0.18663376471005505,-0.0008145635542772256,False
BTC,2024-09-06,0.18997525170274993,0.19079298794087948,-0.0008177362381295572,False
BTC,2024-09-07,0.1903631763423969,0.19117759018964553,-0.0008144138472486184,False
BTC,2024-09-08,0.19043801734760601,0.19125257384694277,-0.0008145564993367604,False
BTC,2024-09-09,0.1928884069356659,0.19370125400771002,-0.0008128470720441261,False
BTC,2024-09-10,0.19309011375549215,0.1939051228730316,-0.0008150091175394558,False
BTC,2024-09-11,0.19309255515836585,0.1939075021843349,-0.0008149470259690428,False
BTC,2024-09-12,0.1932111279538819,0.19402307367921376,-0.0008119457253318585,False
BTC,2024-09-13,0.19399860302223382,0.19480314913953412,-0.0008045461173002977,False
BTC,2024-09-14,0.19402011489017126,0.1948229940851762,-0.0008028791950049352,False
BTC,2024-09-15,0.19405357575167076,0.19485602162300683,-0.0008024458713360716,False
BTC,2024-09-16,0.1955734317338784,0.19637220110439046,-0.0007987693705120702,False
BTC,2024-09-17,0.19691778190584258,0.19771212775707098,-0.0007943458512283952,False
BTC,2024-09-18,0.19697411166599352,0.19776693152861827,-0.0007928198626247496,False
BTC,2024-09-19,0.1990978026565243,0.19990122050072703,-0.0008034178442027362,False
BTC,2024-09-20,0.19909784263167743,0.1999012657455021,-0.0008034231138246695,False
BTC,2024-09-21,0.19911296553426855,0.19991610007358537,-0.0008031345393168243,False
BTC,2024-09-22,0.19911297089197552,0.19991610806797278,-0.0008031371759972539,False
BTC,2024-09-23,0.19911298481275602,0.19991617050214758,-0.0008031856893915557,False
BTC,2024-09-24,0.19930879941402058,0.20010812358907354,-0.0007993241750529623,False
BTC,2024-09-25,0.19942875007452085,0.2002279690568876,-0.0007992189823667617,False
BTC,2024-09-26,0.1997034083014017,0.20050301215838107,-0.0007996038569793584,False
BTC,2024-09-27,0.20006094818194411,0.20085572717136466,-0.0007947789894205415,False
BTC,2024-09-28,0.20006104366425442,0.20085589324783523,-0.0007948495835808089,False
BTC,2024-09-29,0.20006463091047197,0.20085867436788304,-0.0007940434574110755,False
BTC,2024-09-30,0.20105092036210703,0.2018567711871941,-0.0008058508250870788,False
BTC,2024-10-01,0.20381819979910287,0.2046397241129994,-0.0008215243138965378,False
BTC,2024-10-02,0.20383717138114307,0.20465928237933328,-0.0008221109981902119,False
BTC,2024-10-03,0.20383889303669583,0.2046610490887988,-0.0008221560521029792,False
BTC,2024-10-04,0.20451575144914783,0.20533677593008887,-0.0008210244809410405,False
BTC,2024-10-05,0.20458136503100205,0.2054005308245324,-0.0008191657935303631,False
BTC,2024-10-06,0.2047229245093239,0.20553983935739054,-0.0008169148480666466,False
BTC,2024-10-07,0.20477255630133057,0.20559170373482236,-0.0008191474334917903,False
BTC,2024-10-08,0.20485018491199827,0.205671323493068,-0.0008211385810697192,False
BTC,2024-10-09,0.2060058777523848,0.20682448570843454,-0.0008186079560497384,False
BTC,2024-10-10,0.20625412565547574,0.2070754921692819,-0.0008213665138061543,False
BTC,2024-10-11,0.20889097548093377,0.20971131050403036,-0.0008203350230965856,False
BTC,2024-10-12,0.20891946873691086,0.20973908057106835,-0.000819611834157491,False
BTC,2024-10-13,0.20897006500130083,0.20978922057238927,-0.0008191555710884424,False
BTC,2024-10-14,0.21109390184554166,0.2119195740808271,-0.0008256722352854295,False
BTC,2024-10-15,0.2112980805216607,0.21212196646394355,-0.0008238859422828315,False
BTC,2024-10-16,0.21163267857440315,0.21245035489644828,-0.00081767632204513,False
BTC,2024-10-17,0.21171891020050804,0.21253886641075959,-0.000819956210251549,False
BTC,2024-10-18,0.2121175158499537,0.21293193755715514,-0.0008144217072014459,False
BTC,2024-10-19,0.21211885135037323,0.21293289272292315,-0.0008140413725499229,False
BTC,2024-10-20,0.2121448890450102,0.21296003787013545,-0.0008151488251252614,False
BTC,2024-10-21,0.21240040738155186,0.21321291416431976,-0.0008125067827678967,False
BTC,2024-10-22,0.21243327312833618,0.2132457603595716,-0.0008124872312354203,False
BTC,2024-10-23,0.21265348585121868,0.21347061750897955,-0.0008171316577608723,False
BTC,2024-10-24,0.21318527563009548,0.21400380616497067,-0.0008185305348751837,False
BTC,2024-10-25,0.21353009795657396,0.21435413174462822,-0.0008240337880542625,False
BTC,2024-10-26,0.21353915822993194,0.21436314561653938,-0.0008239873866074388,False
BTC,2024-10-27,0.2135939174771944,0.21441754080922026,-0.0008236233320258746,False
BTC,2024-10-28,0.2144003992530282,0.21522683216960478,-0.0008264329165765805,False
BTC,2024-10-29,0.21608496558421386,0.21690438268521137,-0.0008194171009975049,False
BTC,2024-10-30,0.2162102939111795,0.21702565620965816,-0.0008153622984786724,False
BTC,2024-10-31,0.21784474336130716,0.2186711372854864,-0.0008263939241792417,False
BTC,2024-11-01,0.21800001808774425,0.2188301913706059,-0.0008301732828616404,False
BTC,2024-11-02,0.21800782112797076,0.21883805291499014,-0.0008302317870193809,False
BTC,2024-11-03,0.21804574624614892,0.21887548070616222,-0.0008297344600133039,False
BTC,2024-11-04,0.2190181570946213,0.2198409684132919,-0.0008228113186705965,False
BTC,2024-11-05,0.2197411462056364,0.2205631477003227,-0.0008220014946863086,False
BTC,2024-11-06,0.22908821284496766,0.22990279298564292,-0.0008145801406752584,False
BTC,2024-11-07,0.2292371049763771,0.23004709241986626,-0.0008099874434891741,False
BTC,2024-11-08,0.22926478065452016,0.23007176220054115,-0.0008069815460209906,False
BTC,2024-11-09,0.22926480800518165,0.23007192932829576,-0.0008071213231141128,False
BTC,2024-11-10,0.23112924347801964,0.23192872061258338,-0.0007994771345637419,False
BTC,2024-11-11,0.24153414579740304,0.2422589148737737,-0.0007247690763706738,False
BTC,2024-11-12,0.24181802390814816,0.24253450743136376,-0.0007164835232155997,False
BTC,2024-11-13,0.24184235575142132,0.24255701616697262,-0.0007146604155512937,False
BTC,2024-11-14,0.24186027892972534,0.24257733197982428,-0.000717053050098948,False
BTC,2024-11-15,0.24338947710485595,0.24408128115853006,-0.000691804053674111,False
BTC,2024-11-16,0.2433934629570978,0.24408602533455523,-0.0006925623774574341,False
BTC,2024-11-17,0.24384919745130523,0.24453317114759976,-0.0006839736962945264,False
BTC,2024-11-18,0.24437811940233872,0.24507079997963108,-0.0006926805772923539,False
BTC,2024-11-19,0.24448821791438433,0.24517302770482377,-0.0006848097904394446,False
BTC,2024-11-20,0.24502983877473877,0.24571391346764346,-0.0006840746929046848,False
BTC,2024-11-21,0.24654856902438854,0.24723743594960043,-0.0006888669252118895,False
BTC,2024-11-22,0.24679461278864823,0.24747794604005038,-0.0006833332514021573,False
BTC,2024-11-23,0.24701347409708163,0.24771358967299556,-0.0007001155759139288,False
BTC,2024-11-24,0.2472370851170339,0.24793840831615208,-0.0007013231991181701,False
BTC,2024-11-25,0.24876353726814496,0.2494590602104393,-0.0006955229422943299,False
BTC,2024-11-26,0.2493828892740382,0.2500791422418312,-0.000696252967792993,False
BTC,2024-11-27,0.25155198849285515,0.2522161286379365,-0.0006641401450813711,False
BTC,2024-11-28,0.2516119964354668,0.25228300064301634,-0.0006710042075495637,False
BTC,2024-11-29,0.2520679439976042,0.2527199834582595,-0.0006520394606553404,False
BTC,2024-11-30,0.2520985032802321,0.25274815643394377,-0.0006496531537116823,False
BTC,2024-12-01,0.25215545648351134,0.25279267597330246,-0.0006372194897911188,False
BTC,2024-12-02,0.2528167071669057,0.25344807327208413,-0.0006313661051784436,False
BTC,2024-12-03,0.2528269579235009,0.2534568858857053,-0.0006299279622044018,False
BTC,2024-12-04,0.25316625491570266,0.2538140478006308,-0.0006477928849281667,False
BTC,2024-12-05,0.25330469275175127,0.2539469233939367,-0.0006422306421854374,False
BTC,2024-12-06,0.25361886780352616,0.2541864700907896,-0.0005676022872634356,False
BTC,2024-12-07,0.25365485901507295,0.2542248201590879,-0.0005699611440149743,False
BTC,2024-12-08,0.2536565832003376,0.2542264161267383,-0.0005698329264006707,False
BTC,2024-12-09,0.2547974481013563,0.2553644334074709,-0.000566985306114598,False
BTC,2024-12-10,0.2548216149791962,0.255388044577888,-0.0005664295986917978,False
BTC,2024-12-11,0.2569170853109486,0.25750518324636934,-0.0005880979354207505,False
BTC,2024-12-12,0.25716827673752174,0.2577549269951963,-0.0005866502576745702,False
BTC,2024-12-13,0.2573786051193286,0.2579676352687606,-0.0005890301494320127,False
BTC,2024-12-14,0.25737884815546647,0.25796772594203804,-0.0005888777865715733,False
BTC,2024-12-15,0.2576858538975419,0.25826242430538593,-0.0005765704078440348,False
BTC,2024-12-16,0.25880498134905033,0.2593325149102381,-0.0005275335611877874,False
BTC,2024-12-17,0.2588341363540833,0.25935754302194214,-0.0005234066678588278,False
BTC,2024-12-18,0.26164411844143065,0.26222828196281306,-0.0005841635213824081,False
BTC,2024-12-19,0.26338420976624494,0.26393642171854553,-0.0005522119523005964,False
BTC,2024-12-20,0.263525578072209,0.26407004831536096,-0.0005444702431519621,False
BTC,2024-12-21,0.2635275952996032,0.2640704488802546,-0.0005428535806514256,False
BTC,2024-12-22,0.2639684798021231,0.26452845368437833,-0.0005599738822552047,False
BTC,2024-12-23,0.26431484489928747,0.26488334635028177,-0.0005685014509942965,False
BTC,2024-12-24,0.2662632784310692,0.26675381465533404,-0.0004905362242648703,False
BTC,2024-12-25,0.26628327263370194,0.266769256250838,-0.0004859836171360876,False
BTC,2024-12-26,0.26720493980743193,0.2677350621149989,-0.0005301223075669936,False
BTC,2024-12-27,0.2675433160517105,0.26807543418142354,-0.000532118129713044,False
BTC,2024-12-28,0.26757978249226966,0.2681105376225842,-0.0005307551303145308,False
BTC,2024-12-29,0.267873075564747,0.26840280873187866,-0.0005297331671316741,False
BTC,2024-12-30,0.2680857143834648,0.2686152005319105,-0.0005294861484457236,False
BTC,2024-12-31,0.2684138943899227,0.2689249477371887,-0.0005110533472660328,False
BTC,2025-01-01,0.2685733101878767,0.26908627390067913,-0.0005129637128024056,False
BTC,2025-01-02,0.26918439702318936,0.2697069904877525,-0.0005225934645631258,False
BTC,2025-01-03,0.26933628092965034,0.2698475816793953,-0.0005113007497449806,False
BTC,2025-01-04,0.2693380019163989,0.26984793517192424,-0.0005099332555253411,False
BTC,2025-01-05,0.2693431805402896,0.26985239878552186,-0.0005092182452322569,False
BTC,2025-01-06,0.2704298893038782,0.27094268724702136,-0.0005127979431431839,False
BTC,2025-01-07,0.2727501387359181,0.2732901067998052,-0.0005399680638871196,False
BTC,2025-01-08,0.2735379407017286,0.27408690491374993,-0.0005489642120213301,False
BTC,2025-01-09,0.274396842817533,0.2749662495805334,-0.0005694067630003796,False
BTC,2025-01-10,0.2748987171799901,0.27544430156014466,-0.0005455843801545623,False
BTC,2025-01-11,0.2749410935149637,0.27549268038520514,-0.0005515868702414273,False
BTC,2025-01-12,0.274973499642777,0.2755227830745628,-0.0005492834317857853,False
BTC,2025-01-13,0.2749771742523962,0.2755289947100155,-0.000551820457619312,False
BTC,2025-01-14,0.2755389081102489,0.27608904232978754,-0.0005501342195386449,False
BTC,2025-01-15,0.2767829818701364,0.2772585578053066,-0.0004755759351702249,False
BTC,2025-01-16,0.2768021613725556,0.27727766304655693,-0.000475501674001344,False
BTC,2025-01-17,0.27864357925467853,0.2791580796529656,-0.0005145003982870433,False
BTC,2025-01-18,0.27866599970801187,0.27918313905115216,-0.0005171393431402938,False
BTC,2025-01-19,0.27868813832419065,0.2792082805750029,-0.0005201422508122611,False
BTC,2025-01-20,0.27886178253442584,0.27939030418115635,-0.0005285216467305065,False
BTC,2025-01-21,0.2802496809436687,0.28077939640056815,-0.0005297154568994489,False
BTC,2025-01-22,0.28076314652379625,0.28128431463631837,-0.000521168112522119,False
BTC,2025-01-23,0.2809632067958784,0.28149162583331194,-0.0005284190374335584,False
BTC,2025-01-24,0.2812441687523146,0.2817775826788547,-0.000533413926540105,False
BTC,2025-01-25,0.28124581388326203,0.2817792374038494,-0.0005334235205873838,False
BTC,2025-01-26,0.28126852541292546,0.28181037580984925,-0.000541850396923782,False
BTC,2025-01-27,0.28233827792185806,0.28284501307258864,-0.0005067351507305751,False
BTC,2025-01-28,0.2824923376453643,0.28300949154351246,-0.0005171538981481594,False
BTC,2025-01-29,0.2833523420514447,0.2838882325437499,-0.0005358904923051799,False
BTC,2025-01-30,0.28360466368717524,0.28412940655821356,-0.0005247428710383195,False
BTC,2025-01-31,0.28448502802144493,0.28501416211789016,-0.0005291340964452274,False
BTC,2025-02-01,0.28464955874032993,0.28516294755208815,-0.0005133888117582197,False
BTC,2025-02-02,0.28659080445437357,0.2871345572548306,-0.0005437528004570424,False
BTC,2025-02-03,0.288539710380264,0.2891174896739664,-0.0005777792937023962,False
BTC,2025-02-04,0.29101094129499533,0.2915677624992239,-0.0005568212042285636,False
BTC,2025-02-05,0.29102608714605016,0.2915852662209679,-0.0005591790749177594,False
BTC,2025-02-06,0.2910319040172666,0.2915941256528924,-0.0005622216356258036,False
BTC,2025-02-07,0.29111683759983625,0.2916876174628127,-0.0005707798629764338,False
BTC,2025-02-08,0.291137459827126,0.2917074907983143,-0.0005700309711882956,False
BTC,2025-02-09,0.29128658409664593,0.291842054604052,-0.000555470507406064,False
BTC,2025-02-10,0.2916961104248643,0.292245930269336,-0.0005498198444716662,False
BTC,2025-02-11,0.29181298391924204,0.2923589287630056,-0.0005459448437635794,False
BTC,2025-02-12,0.2919485655608901,0.29249246940397683,-0.0005439038430867238,False
BTC,2025-02-13,0.2920601472153022,0.2926196998620274,-0.0005595526467251921,False
BTC,2025-02-14,0.29210165659345266,0.2926628555584159,-0.0005611989649632609,False
BTC,2025-02-15,0.292116840390091,0.29266881757103247,-0.0005519771809414653,False
BTC,2025-02-16,0.29213527506528714,0.29268954506390527,-0.0005542699986181288,False
BTC,2025-02-17,0.29219053749876883,0.2927409906900786,-0.0005504531913097521,False
BTC,2025-02-18,0.2924183966071618,0.2929786831066015,-0.0005602864994397327,False
BTC,2025-02-19,0.2925012157092994,0.29306193067471176,-0.0005607149654123789,False
BTC,2025-02-20,0.2928861019779049,0.29340970222532653,-0.0005236002474216517,False
BTC,2025-02-21,0.29359852664028663,0.29415059879969335,-0.0005520721594067246,False
BTC,2025-02-22,0.2937208261276184,0.29427062980761914,-0.0005498036800007378,False
BTC,2025-02-23,0.2937647917946789,0.29431679241222386,-0.0005520006175449566,False
BTC,2025-02-24,0.2941133524147194,0.29466985495027725,-0.0005565025355578346,False
BTC,2025-02-25,0.29780800384109074,0.2984547316397777,-0.0006467277986869635,False
BTC,2025-02-26,0.30082790790655206,0.3014876729304325,-0.000659765023880432,False
BTC,2025-02-27,0.30090934412420584,0.3015751338196344,-0.0006657896954285758,False
BTC,2025-02-28,0.30091066344628237,0.30157543216298144,-0.0006647687166990712,False
BTC,2025-03-01,0.3012985811075767,0.3019536315524028,-0.0006550504448261107,False
BTC,2025-03-02,0.3098060344176923,0.31047546830660827,-0.0006694338889159934,False
