Date,ETH_Volume
2021-06-04,34173841611
2021-06-05,30496672724
2021-06-06,25311639414
2021-06-07,30600111277
2021-06-08,41909736778
2021-06-09,36075832186
2021-06-10,28753626390
2021-06-11,24832564195
2021-06-12,25724364410
2021-06-13,27092945370
2021-06-14,26964576331
