Asset,Window_Start,Window_End,N,Variable,Coefficient,HAC_SE,T_Statistic,P_Value,CI_95_Lower,CI_95_Upper,Sign,Significance,Significant_5pct,R_Squared,Adjusted_R_Squared,HAC_Maxlags
ETH,2022-09-07,2023-09-06,365,const,0.009785522463508448,0.08014751376707277,0.12209389915634117,0.9028933509872756,-0.14783507906314916,0.16740612399016605,Positive,,False,0.019207645111726124,-2.357753314186084e-05,7
ETH,2022-09-07,2023-09-06,365,ETH_Lagged_Return,0.03398594237474822,0.08488641304486852,0.40036963697340144,0.6891237593112508,-0.13295432634596877,0.2009262110954652,Positive,,False,0.019207645111726124,-2.357753314186084e-05,7
ETH,2022-09-07,2023-09-06,365,Lagged_Log_ETH_Volume,-0.0004248402573121203,0.003557198956739927,-0.11943112051890245,0.9050009853989825,-0.007420538725774098,0.006570858211149857,Negative,,False,0.019207645111726124,-2.357753314186084e-05,7
ETH,2022-09-07,2023-09-06,365,Lagged_SP500_Return_Aligned,-0.30180245655214305,0.3426749606352857,-0.8807251512997359,0.3790591204093413,-0.9757177270922957,0.3721128139880095,Negative,,False,0.019207645111726124,-2.357753314186084e-05,7
ETH,2022-09-07,2023-09-06,365,Lagged_VIX_Change_Aligned,-0.0016473985661261783,0.003145334329784896,-0.5237594460232916,0.6007708472566993,-0.00783311120724394,0.004538314074991582,Negative,,False,0.019207645111726124,-2.357753314186084e-05,7
ETH,2022-09-07,2023-09-06,365,Lagged_Gold_Return_Aligned,0.3921670771297245,0.21861974118149327,1.7938319522762405,0.07368612596565921,-0.037777327768160784,0.8221114820276098,Positive,*,False,0.019207645111726124,-2.357753314186084e-05,7
ETH,2022-09-07,2023-09-06,365,Lagged_DXY_Return_Aligned,0.6033733551050143,0.5526315804985225,1.091818449030217,0.27564918676767874,-0.4834491556213344,1.6901958658313632,Positive,,False,0.019207645111726124,-2.357753314186084e-05,7
ETH,2022-09-07,2023-09-06,365,Lagged_US10Y_Change_Aligned,-0.020241436994502884,0.024828740575298828,-0.8152421961603772,0.41547723068493597,-0.0690704129749872,0.02858753898598143,Negative,,False,0.019207645111726124,-2.357753314186084e-05,7
ETH,2022-09-14,2023-09-13,365,const,0.01491502455326315,0.08306324229201413,0.17956227257332946,0.8575980964670054,-0.14843973967400342,0.17826978878052974,Positive,,False,0.01709900317662527,-0.002173565388538856,7
ETH,2022-09-14,2023-09-13,365,ETH_Lagged_Return,0.02031584521719968,0.08459560712358148,0.24015248436625417,0.8103498854025247,-0.1460525155042999,0.18668420593869925,Positive,,False,0.01709900317662527,-0.002173565388538856,7
ETH,2022-09-14,2023-09-13,365,Lagged_Log_ETH_Volume,-0.0006562705736357771,0.003690122256323207,-0.17784521163525815,0.858945407524277,-0.007913380150845488,0.0066008390035739335,Negative,,False,0.01709900317662527,-0.002173565388538856,7
ETH,2022-09-14,2023-09-13,365,Lagged_SP500_Return_Aligned,-0.25095862105107314,0.35424206417871223,-0.708438230318313,0.4791354697582835,-0.9476221183638578,0.4457048762617115,Negative,,False,0.01709900317662527,-0.002173565388538856,7
ETH,2022-09-14,2023-09-13,365,Lagged_VIX_Change_Aligned,-0.0008654486141905823,0.0032450341369603,-0.26669938671316057,0.7898546078654983,-0.007247234007168739,0.005516336778787574,Negative,,False,0.01709900317662527,-0.002173565388538856,7
ETH,2022-09-14,2023-09-13,365,Lagged_Gold_Return_Aligned,0.3840095866747387,0.21760923060455248,1.7646750811438467,0.07847342463169764,-0.04394751659019319,0.8119666899396707,Positive,*,False,0.01709900317662527,-0.002173565388538856,7
ETH,2022-09-14,2023-09-13,365,Lagged_DXY_Return_Aligned,0.5022603160787691,0.5668292070581191,0.8860875724550843,0.37616681370200844,-0.612483690067614,1.6170043222251522,Positive,,False,0.01709900317662527,-0.002173565388538856,7
ETH,2022-09-14,2023-09-13,365,Lagged_US10Y_Change_Aligned,-0.017274368394154534,0.026117601159807834,-0.6614071594269507,0.5087778757398747,-0.06863805781821132,0.03408932102990225,Negative,,False,0.01709900317662527,-0.002173565388538856,7
ETH,2022-09-21,2023-09-20,365,const,-0.023407884421084917,0.0812250583388616,-0.28818550456966024,0.7733719824189901,-0.18314761872671734,0.13633184988454752,Negative,,False,0.017441032139416945,-0.0018248299754963782,7
ETH,2022-09-21,2023-09-20,365,ETH_Lagged_Return,0.015766244079974984,0.0885638819303965,0.178021149664215,0.8588073367452497,-0.1584062497041054,0.18993873786405538,Positive,,False,0.017441032139416945,-0.0018248299754963782,7
ETH,2022-09-21,2023-09-20,365,Lagged_Log_ETH_Volume,0.0010537391144422024,0.003608571115136162,0.2920100729128742,0.7704485390394492,-0.0060429894437574305,0.008150467672641834,Positive,,False,0.017441032139416945,-0.0018248299754963782,7
ETH,2022-09-21,2023-09-20,365,Lagged_SP500_Return_Aligned,-0.30538043930685715,0.3560867123819005,-0.857601333293613,0.391687996890206,-1.005671679337109,0.39491080072339474,Negative,,False,0.017441032139416945,-0.0018248299754963782,7
ETH,2022-09-21,2023-09-20,365,Lagged_VIX_Change_Aligned,-0.001270620511192068,0.0032056691108743344,-0.3963667076186509,0.6920713291665941,-0.007574989415508894,0.005033748393124758,Negative,,False,0.017441032139416945,-0.0018248299754963782,7
ETH,2022-09-21,2023-09-20,365,Lagged_Gold_Return_Aligned,0.3397676000679254,0.21550897660450605,1.5765821239616116,0.1157773939920081,-0.08405907814342123,0.763594278279272,Positive,,False,0.017441032139416945,-0.0018248299754963782,7
ETH,2022-09-21,2023-09-20,365,Lagged_DXY_Return_Aligned,0.4530169937732741,0.5646092261608989,0.802354925819395,0.42288146785821346,-0.6573611286675399,1.563395116214088,Positive,,False,0.017441032139416945,-0.0018248299754963782,7
ETH,2022-09-21,2023-09-20,365,Lagged_US10Y_Change_Aligned,-0.018050307920732502,0.026166114443953673,-0.6898352431881024,0.49074597317996693,-0.06950940508321676,0.03340878924175175,Negative,,False,0.017441032139416945,-0.0018248299754963782,7
ETH,2022-09-28,2023-09-27,365,const,-0.038599659408722176,0.07971647056253527,-0.4842118465147282,0.6285324411857938,-0.19537255791890654,0.11817323910146219,Negative,,False,0.017708035167356084,-0.0015525915940681756,7
ETH,2022-09-28,2023-09-27,365,ETH_Lagged_Return,0.027886950850069005,0.08864808604778003,0.31458040543637167,0.753264027417313,-0.1464511413787939,0.2022250430789319,Positive,,False,0.017708035167356084,-0.0015525915940681756,7
ETH,2022-09-28,2023-09-27,365,Lagged_Log_ETH_Volume,0.0017256710794329904,0.003544907628050357,0.486802833952004,0.6266967934962308,-0.005245854878484962,0.008697197037350942,Positive,,False,0.017708035167356084,-0.0015525915940681756,7
ETH,2022-09-28,2023-09-27,365,Lagged_SP500_Return_Aligned,-0.31650033328136007,0.3552628858351763,-0.8908905092557289,0.37358791950747017,-1.0151714103178393,0.38217074375511917,Negative,,False,0.017708035167356084,-0.0015525915940681756,7
ETH,2022-09-28,2023-09-27,365,Lagged_VIX_Change_Aligned,-0.0012262401795138035,0.00318030432148268,-0.38557322053448073,0.7000424149520741,-0.007480725897520836,0.00502824553849323,Negative,,False,0.017708035167356084,-0.0015525915940681756,7
ETH,2022-09-28,2023-09-27,365,Lagged_Gold_Return_Aligned,0.3469868623417137,0.21359294355084713,1.6245239967822782,0.10514653990167304,-0.07307168547771115,0.7670454101611386,Positive,,False,0.017708035167356084,-0.0015525915940681756,7
ETH,2022-09-28,2023-09-27,365,Lagged_DXY_Return_Aligned,0.46440161679084485,0.5765896799479842,0.8054282498305205,0.421108712694915,-0.6695376399101127,1.5983408734918025,Positive,,False,0.017708035167356084,-0.0015525915940681756,7
ETH,2022-09-28,2023-09-27,365,Lagged_US10Y_Change_Aligned,-0.01332025354858524,0.026582083064993867,-0.5010989363029558,0.616610320715126,-0.06559740758124413,0.038956900484073645,Negative,,False,0.017708035167356084,-0.0015525915940681756,7
ETH,2022-10-05,2023-10-04,365,const,-0.037463899677175505,0.08155360794481062,-0.45937758759279257,0.6462426350878719,-0.19784976989004935,0.12292197053569834,Negative,,False,0.017534119948983684,-0.0017299169147617643,7
ETH,2022-10-05,2023-10-04,365,ETH_Lagged_Return,0.030682609948503265,0.08743312442001155,0.35092660993229563,0.7258504007572997,-0.14126610083108315,0.2026313207280897,Positive,,False,0.017534119948983684,-0.0017299169147617643,7
ETH,2022-10-05,2023-10-04,365,Lagged_Log_ETH_Volume,0.0016813397607818854,0.0036294982620364165,0.4632430268305266,0.6434724522091547,-0.005456544777530133,0.008819224299093903,Positive,,False,0.017534119948983684,-0.0017299169147617643,7
ETH,2022-10-05,2023-10-04,365,Lagged_SP500_Return_Aligned,-0.365801083831462,0.36465773130506657,-1.003135412822055,0.31647496401320574,-1.0829483571292216,0.35134618946629753,Negative,,False,0.017534119948983684,-0.0017299169147617643,7
ETH,2022-10-05,2023-10-04,365,Lagged_VIX_Change_Aligned,-0.0015151671234860144,0.0031824979611880526,-0.4760936666618916,0.6342988719760411,-0.007773966921788769,0.00474363267481674,Negative,,False,0.017534119948983684,-0.0017299169147617643,7
ETH,2022-10-05,2023-10-04,365,Lagged_Gold_Return_Aligned,0.2951089673124732,0.21318240156865423,1.3843026682361255,0.1671304812420175,-0.12414219583406894,0.7143601304590154,Positive,,False,0.017534119948983684,-0.0017299169147617643,7
ETH,2022-10-05,2023-10-04,365,Lagged_DXY_Return_Aligned,0.3782949802405686,0.5716880437444621,0.6617157458161956,0.5085802846184564,-0.7460045657500938,1.502594526231231,Positive,,False,0.017534119948983684,-0.0017299169147617643,7
ETH,2022-10-05,2023-10-04,365,Lagged_US10Y_Change_Aligned,-0.013626889845124801,0.026489159326663972,-0.5144327034723213,0.6072678096221693,-0.0657212971543578,0.038467517464108196,Negative,,False,0.017534119948983684,-0.0017299169147617643,7
ETH,2022-10-12,2023-10-11,365,const,-0.04898117720964287,0.0817900731402414,-0.5988645727906033,0.5496430015714668,-0.20983208725459734,0.1118697328353116,Negative,,False,0.020527795233654444,0.0013224578852948365,7
ETH,2022-10-12,2023-10-11,365,ETH_Lagged_Return,0.03885514890428612,0.08634255110706024,0.45001159226935245,0.6529752117875123,-0.13094880636740175,0.208659104175974,Positive,,False,0.020527795233654444,0.0013224578852948365,7
ETH,2022-10-12,2023-10-11,365,Lagged_Log_ETH_Volume,0.0022003571768921767,0.003638397941668446,0.6047599004201194,0.5457227204205328,-0.004955029749093049,0.009355744102877402,Positive,,False,0.020527795233654444,0.0013224578852948365,7
ETH,2022-10-12,2023-10-11,365,Lagged_SP500_Return_Aligned,-0.4160409225944203,0.39629331514813115,-1.0498307861663214,0.29450607200679274,-1.195403722246279,0.3633218770574384,Negative,,False,0.020527795233654444,0.0013224578852948365,7
ETH,2022-10-12,2023-10-11,365,Lagged_VIX_Change_Aligned,-0.0012621801556335279,0.003314094791964802,-0.38085215869315214,0.7035394825844651,-0.007779782387737475,0.0052554220764704195,Negative,,False,0.020527795233654444,0.0013224578852948365,7
ETH,2022-10-12,2023-10-11,365,Lagged_Gold_Return_Aligned,0.258101566045886,0.21301075576008444,1.2116832557346902,0.22643503244181729,-0.16081203309742415,0.6770151651891962,Positive,,False,0.020527795233654444,0.0013224578852948365,7
ETH,2022-10-12,2023-10-11,365,Lagged_DXY_Return_Aligned,0.34979051661279476,0.5832246951924963,0.5997525816312435,0.5490516018413121,-0.7971973681094626,1.4967784013350522,Positive,,False,0.020527795233654444,0.0013224578852948365,7
ETH,2022-10-12,2023-10-11,365,Lagged_US10Y_Change_Aligned,-0.013331799181485877,0.025765769012510053,-0.517422910025037,0.6051814166215607,-0.06400356452596785,0.03733996616299609,Negative,,False,0.020527795233654444,0.0013224578852948365,7
ETH,2022-10-19,2023-10-18,365,const,-0.04883796527273804,0.0834993137827868,-0.584890618380218,0.558990738081673,-0.21305032130109242,0.11537439075561634,Negative,,False,0.02090676375420386,0.0017088571611491021,7
ETH,2022-10-19,2023-10-18,365,ETH_Lagged_Return,0.041886940467645156,0.08915285751509433,0.4698328425485784,0.6387613027395833,-0.13344385107991152,0.21721773201520184,Positive,,False,0.02090676375420386,0.0017088571611491021,7
ETH,2022-10-19,2023-10-18,365,Lagged_Log_ETH_Volume,0.0021922023223926155,0.0037125888057427266,0.5904780833798942,0.5552437708981482,-0.005109090671959948,0.009493495316745178,Positive,,False,0.02090676375420386,0.0017088571611491021,7
ETH,2022-10-19,2023-10-18,365,Lagged_SP500_Return_Aligned,-0.429978223226746,0.45072084521311384,-0.9539790045065253,0.340739755413335,-1.3163799018809539,0.45642345542746193,Negative,,False,0.02090676375420386,0.0017088571611491021,7
ETH,2022-10-19,2023-10-18,365,Lagged_VIX_Change_Aligned,-0.001175858123814386,0.003496802954969136,-0.3362666238151713,0.7368673764595276,-0.008052779930574998,0.005701063682946226,Negative,,False,0.02090676375420386,0.0017088571611491021,7
ETH,2022-10-19,2023-10-18,365,Lagged_Gold_Return_Aligned,0.24904986893370196,0.19718321208071046,1.2630378940767106,0.20739984762519098,-0.1387367889212897,0.6368365267886936,Positive,,False,0.02090676375420386,0.0017088571611491021,7
ETH,2022-10-19,2023-10-18,365,Lagged_DXY_Return_Aligned,0.36494597601273293,0.6081577476007669,0.6000843982543597,0.5488306982032546,-0.8310760275957156,1.5609679796211815,Positive,,False,0.02090676375420386,0.0017088571611491021,7
ETH,2022-10-19,2023-10-18,365,Lagged_US10Y_Change_Aligned,-0.013546004207473199,0.02723918048122679,-0.49729852250177237,0.619284687822811,-0.06711542652320385,0.04002341810825745,Negative,,False,0.02090676375420386,0.0017088571611491021,7
ETH,2022-10-26,2023-10-25,365,const,-0.03195704038981563,0.07937128679875682,-0.4026272179615988,0.6874634663853422,-0.18805108973891288,0.12413700895928163,Negative,,False,0.030691259571492213,0.011685205837600021,7
ETH,2022-10-26,2023-10-25,365,ETH_Lagged_Return,0.0475507960703541,0.0865135256964339,0.5496342414387828,0.5829139303730076,-0.12258940316394965,0.21769099530465782,Positive,,False,0.030691259571492213,0.011685205837600021,7
ETH,2022-10-26,2023-10-25,365,Lagged_Log_ETH_Volume,0.0014431429978540467,0.0035283830666264166,0.40900972785641304,0.6827777798806163,-0.005495885241929127,0.00838217123763722,Positive,,False,0.030691259571492213,0.011685205837600021,7
ETH,2022-10-26,2023-10-25,365,Lagged_SP500_Return_Aligned,-0.6004952239840331,0.4586078045017857,-1.3093872762073655,0.19124527836807653,-1.5024076428829052,0.301417194914839,Negative,,False,0.030691259571492213,0.011685205837600021,7
ETH,2022-10-26,2023-10-25,365,Lagged_VIX_Change_Aligned,-0.0022335189090420173,0.003508018686075801,-0.6366895700719638,0.5247350963220806,-0.009132497922576772,0.004665460104492737,Negative,,False,0.030691259571492213,0.011685205837600021,7
ETH,2022-10-26,2023-10-25,365,Lagged_Gold_Return_Aligned,0.23341392786905832,0.1936013535209535,1.2056420248311739,0.22875402474507756,-0.14732853517269082,0.6141563909108074,Positive,,False,0.030691259571492213,0.011685205837600021,7
ETH,2022-10-26,2023-10-25,365,Lagged_DXY_Return_Aligned,0.3546729109165969,0.5841457608046658,0.607165085693735,0.544127327219181,-0.7941263701798214,1.5034721920130152,Positive,,False,0.030691259571492213,0.011685205837600021,7
ETH,2022-10-26,2023-10-25,365,Lagged_US10Y_Change_Aligned,-0.01971150873996328,0.026935551964144613,-0.7318026660898707,0.4647691271471881,-0.07268380573946483,0.033260788259538265,Negative,,False,0.030691259571492213,0.011685205837600021,7
ETH,2022-11-02,2023-11-01,365,const,-0.004861177506864399,0.08419232189333382,-0.057738964760031125,0.9539888595486213,-0.17043642491029912,0.1607140698965703,Negative,,False,0.03338867058718098,0.014435507265361025,7
ETH,2022-11-02,2023-11-01,365,ETH_Lagged_Return,0.036817363121686236,0.08740297258161589,0.42123696751053413,0.6738355478489084,-0.1350720501116423,0.20870677635501478,Positive,,False,0.03338867058718098,0.014435507265361025,7
ETH,2022-11-02,2023-11-01,365,Lagged_Log_ETH_Volume,0.00023531488811934275,0.0037453183606252277,0.06282907498417846,0.9499377750900891,-0.007130345070170147,0.007600974846408834,Positive,,False,0.03338867058718098,0.014435507265361025,7
ETH,2022-11-02,2023-11-01,365,Lagged_SP500_Return_Aligned,-0.6705147285588199,0.4734786775218555,-1.416145563445926,0.15760478304740858,-1.6016726703751218,0.2606432132574821,Negative,,False,0.03338867058718098,0.014435507265361025,7
ETH,2022-11-02,2023-11-01,365,Lagged_VIX_Change_Aligned,-0.0026538813344510587,0.0035650702171273283,-0.7444120796558981,0.4571169288807568,-0.009665059669208588,0.00435729700030647,Negative,,False,0.03338867058718098,0.014435507265361025,7
ETH,2022-11-02,2023-11-01,365,Lagged_Gold_Return_Aligned,0.27219950391930037,0.19139238135676723,1.4222065789123741,0.15583938879435222,-0.10419872553478471,0.6485977333733854,Positive,,False,0.03338867058718098,0.014435507265361025,7
ETH,2022-11-02,2023-11-01,365,Lagged_DXY_Return_Aligned,0.3076819876417423,0.5781273744457438,0.5322044954828855,0.5949154240906636,-0.829281347041291,1.4446453223247755,Positive,,False,0.03338867058718098,0.014435507265361025,7
ETH,2022-11-02,2023-11-01,365,Lagged_US10Y_Change_Aligned,-0.016310422094705707,0.027038705737645472,-0.6032249565849973,0.5467420866897913,-0.06948558452402212,0.03686474033461071,Negative,,False,0.03338867058718098,0.014435507265361025,7
ETH,2022-11-09,2023-11-08,365,const,-0.04179412181377204,0.0755936652575928,-0.5528786264213342,0.5806925445530945,-0.19045898276173195,0.10687073913418788,Negative,,False,0.02830506258298382,0.009252220672846367,7
ETH,2022-11-09,2023-11-08,365,ETH_Lagged_Return,-0.002049646607747672,0.07812324465422209,-0.02623606606227793,0.9790837083157119,-0.1556892573310394,0.15158996411554404,Negative,,False,0.02830506258298382,0.009252220672846367,7
ETH,2022-11-09,2023-11-08,365,Lagged_Log_ETH_Volume,0.0018934300870894075,0.0033589578342332407,0.5636956998365019,0.5733151528754828,-0.00471240120386243,0.008499261378041245,Positive,,False,0.02830506258298382,0.009252220672846367,7
ETH,2022-11-09,2023-11-08,365,Lagged_SP500_Return_Aligned,-0.5466453205100538,0.43134764226999617,-1.2672964146350627,0.20587535948762958,-1.3949470537278164,0.3016564127077088,Negative,,False,0.02830506258298382,0.009252220672846367,7
ETH,2022-11-09,2023-11-08,365,Lagged_VIX_Change_Aligned,-0.0015264754002013204,0.003173518994504629,-0.4810040219846221,0.630808300483136,-0.007767616882441494,0.004714666082038853,Negative,,False,0.02830506258298382,0.009252220672846367,7
ETH,2022-11-09,2023-11-08,365,Lagged_Gold_Return_Aligned,0.2502725886678683,0.2023959366902514,1.236549472091862,0.21706726551620562,-0.1477655760640118,0.6483107533997483,Positive,,False,0.02830506258298382,0.009252220672846367,7
ETH,2022-11-09,2023-11-08,365,Lagged_DXY_Return_Aligned,-0.2517351799694908,0.44365245959360117,-0.567415269601092,0.5707887075434169,-1.124235950899875,0.6207655909608935,Negative,,False,0.02830506258298382,0.009252220672846367,7
ETH,2022-11-09,2023-11-08,365,Lagged_US10Y_Change_Aligned,0.004415487240385889,0.022050172523711734,0.20024728766351732,0.8414012078573319,-0.03894907010639355,0.047780044587165324,Positive,,False,0.02830506258298382,0.009252220672846367,7
ETH,2022-11-16,2023-11-15,365,const,-0.07467167710442915,0.05405158894591747,-1.3814890285490695,0.16799262593821548,-0.18097121857102044,0.03162786436216214,Negative,,False,0.043522170607198096,0.024767703364202087,7
ETH,2022-11-16,2023-11-15,365,ETH_Lagged_Return,-0.027875401261667612,0.0628968988175043,-0.4431919822080298,0.6578953228917731,-0.15157040513400583,0.0958196026106706,Negative,,False,0.043522170607198096,0.024767703364202087,7
ETH,2022-11-16,2023-11-15,365,Lagged_Log_ETH_Volume,0.0033706708379579457,0.0024071539386870872,1.4002722400863075,0.16230029186973904,-0.0013633132115759626,0.008104654887491854,Positive,,False,0.043522170607198096,0.024767703364202087,7
ETH,2022-11-16,2023-11-15,365,Lagged_SP500_Return_Aligned,-0.14945890736311204,0.24227308965904185,-0.6169026348466932,0.5376921686918298,-0.6259207254646811,0.327002910738457,Negative,,False,0.043522170607198096,0.024767703364202087,7
ETH,2022-11-16,2023-11-15,365,Lagged_VIX_Change_Aligned,0.0009279553444563229,0.002011199613845016,0.46139395516403053,0.6447969793075056,-0.003027332574339601,0.004883243263252247,Positive,,False,0.043522170607198096,0.024767703364202087,7
ETH,2022-11-16,2023-11-15,365,Lagged_Gold_Return_Aligned,0.22305476124551393,0.17424921256731352,1.280090497736663,0.20134446929714095,-0.11962917752552277,0.5657387000165506,Positive,,False,0.043522170607198096,0.024767703364202087,7
ETH,2022-11-16,2023-11-15,365,Lagged_DXY_Return_Aligned,-0.6799015249358304,0.3353947222825977,-2.0271682282554147,0.043387849622709716,-1.3394992515563666,-0.020303798315294275,Negative,**,True,0.043522170607198096,0.024767703364202087,7
ETH,2022-11-16,2023-11-15,365,Lagged_US10Y_Change_Aligned,-0.002759168997076138,0.021229882350038313,-0.1299662876874661,0.8966662962019109,-0.04451051809167483,0.03899218009752256,Negative,,False,0.043522170607198096,0.024767703364202087,7
ETH,2022-11-23,2023-11-22,365,const,-0.07034287214516646,0.056469005597175964,-1.245689939131571,0.21369516188190044,-0.18139658063207603,0.040710836341743106,Negative,,False,0.04610924440463515,0.02740550409884379,7
ETH,2022-11-23,2023-11-22,365,ETH_Lagged_Return,-0.04346425833645193,0.06384718103327651,-0.6807545397156813,0.4964681006753726,-0.16902811686728159,0.08209960019437773,Negative,,False,0.04610924440463515,0.02740550409884379,7
ETH,2022-11-23,2023-11-22,365,Lagged_Log_ETH_Volume,0.0031896961863692257,0.0025153117456196334,1.2681116732047308,0.2055844435412634,-0.0017569943812739924,0.008136386754012443,Positive,,False,0.04610924440463515,0.02740550409884379,7
ETH,2022-11-23,2023-11-22,365,Lagged_SP500_Return_Aligned,-0.12855624089681328,0.24569795420877952,-0.5232287802753695,0.6011396590825929,-0.6117535044926224,0.3546410226989959,Negative,,False,0.04610924440463515,0.02740550409884379,7
ETH,2022-11-23,2023-11-22,365,Lagged_VIX_Change_Aligned,0.0009720856086355137,0.0020724014648329553,0.46906240182274145,0.6393113509730353,-0.003103563780078234,0.005047734997349261,Positive,,False,0.04610924440463515,0.02740550409884379,7
ETH,2022-11-23,2023-11-22,365,Lagged_Gold_Return_Aligned,0.21668789650521517,0.17538024582417816,1.2355319465252015,0.21744501598079582,-0.1282203675619469,0.5615961605723773,Positive,,False,0.04610924440463515,0.02740550409884379,7
ETH,2022-11-23,2023-11-22,365,Lagged_DXY_Return_Aligned,-0.7266677594269362,0.33798153034701056,-2.1500220993758323,0.03222471798383684,-1.3913527835066515,-0.06198273534722076,Negative,**,True,0.04610924440463515,0.02740550409884379,7
ETH,2022-11-23,2023-11-22,365,Lagged_US10Y_Change_Aligned,-0.003765321891771546,0.021741999757298094,-0.17318194893768443,0.8626065595328057,-0.046523817059786206,0.03899317327624311,Negative,,False,0.04610924440463515,0.02740550409884379,7
ETH,2022-11-30,2023-11-29,365,const,-0.05198175058882104,0.053552751258690176,-0.9706644265150765,0.3323725861594214,-0.1573002622937975,0.05333676111615543,Negative,,False,0.04325737286630682,0.024497713510744257,7
ETH,2022-11-30,2023-11-29,365,ETH_Lagged_Return,-0.04468584828037939,0.06426068995287358,-0.6953838857495981,0.4872671411664481,-0.17106292635577222,0.08169122979501345,Negative,,False,0.04325737286630682,0.024497713510744257,7
ETH,2022-11-30,2023-11-29,365,Lagged_Log_ETH_Volume,0.002363262875996225,0.0023839684090672117,0.9913146780837215,0.32220335701295955,-0.00232512378749749,0.00705164953948994,Positive,,False,0.04325737286630682,0.024497713510744257,7
ETH,2022-11-30,2023-11-29,365,Lagged_SP500_Return_Aligned,-0.11484093407038234,0.24396491592770025,-0.4707272504068405,0.6381229997015996,-0.5946299505042607,0.36494808236349596,Negative,,False,0.04325737286630682,0.024497713510744257,7
ETH,2022-11-30,2023-11-29,365,Lagged_VIX_Change_Aligned,0.0009472830426616668,0.0020589650064218377,0.4600772911181711,0.6457408229856522,-0.0031019417876646145,0.004996507872987948,Positive,,False,0.04325737286630682,0.024497713510744257,7
ETH,2022-11-30,2023-11-29,365,Lagged_Gold_Return_Aligned,0.22162207941705486,0.17683203323843058,1.2532914730343674,0.210919840997181,-0.12614131508108145,0.5693854739151911,Positive,,False,0.04325737286630682,0.024497713510744257,7
ETH,2022-11-30,2023-11-29,365,Lagged_DXY_Return_Aligned,-0.6575005331304922,0.3437712364708618,-1.9126106648140768,0.056597832298224834,-1.3335717739374808,0.01857070767649649,Negative,*,False,0.04325737286630682,0.024497713510744257,7
ETH,2022-11-30,2023-11-29,365,Lagged_US10Y_Change_Aligned,-0.006265781835375938,0.021940883925173696,-0.2855756339053845,0.7753687866777287,-0.04941540881398907,0.03688384514323719,Negative,,False,0.04325737286630682,0.024497713510744257,7
ETH,2022-12-07,2023-12-06,365,const,-0.05809113079887253,0.05292655640815153,-1.0975800192042264,0.2731276631663319,-0.16217814817076656,0.045995886573021505,Negative,,False,0.04467738004413724,0.025945563966571328,7
ETH,2022-12-07,2023-12-06,365,ETH_Lagged_Return,-0.04475036613849023,0.06495624408409542,-0.6889309375793695,0.49131421328394287,-0.17249534267266944,0.08299461039568898,Negative,,False,0.04467738004413724,0.025945563966571328,7
ETH,2022-12-07,2023-12-06,365,Lagged_Log_ETH_Volume,0.0026433931532275252,0.002355134428665417,1.1223958688105358,0.2624484584120952,-0.0019882877046619504,0.007275074011117001,Positive,,False,0.04467738004413724,0.025945563966571328,7
ETH,2022-12-07,2023-12-06,365,Lagged_SP500_Return_Aligned,-0.07389598089206419,0.25195091364250777,-0.29329514953422603,0.7694669778532581,-0.5693905096298765,0.4215985478457481,Negative,,False,0.04467738004413724,0.025945563966571328,7
ETH,2022-12-07,2023-12-06,365,Lagged_VIX_Change_Aligned,0.0011413021449123136,0.002112234594804383,0.5403292549604374,0.589306904901194,-0.0030126843201707994,0.005295288609995426,Positive,,False,0.04467738004413724,0.025945563966571328,7
ETH,2022-12-07,2023-12-06,365,Lagged_Gold_Return_Aligned,0.19666134910025665,0.17260264249951815,1.139387823108245,0.25530534854760306,-0.14278439359527903,0.5361070917957923,Positive,,False,0.04467738004413724,0.025945563966571328,7
ETH,2022-12-07,2023-12-06,365,Lagged_DXY_Return_Aligned,-0.6551971670706694,0.34531353586499997,-1.8973978689524011,0.058582106766484655,-1.3343015419926445,0.023907207851305734,Negative,*,False,0.04467738004413724,0.025945563966571328,7
ETH,2022-12-07,2023-12-06,365,Lagged_US10Y_Change_Aligned,-0.011060531111652585,0.020987675823738585,-0.5270012365610451,0.5985200409756903,-0.0523355492937292,0.030214487070424036,Negative,,False,0.04467738004413724,0.025945563966571328,7
ETH,2022-12-14,2023-12-13,365,const,-0.0707982814716854,0.0520839171811542,-1.3593117665370744,0.17490582961502116,-0.17322813824574387,0.031631575302373066,Negative,,False,0.051510207872227154,0.03291236881089832,7
ETH,2022-12-14,2023-12-13,365,ETH_Lagged_Return,-0.04773316793639796,0.06203630732755508,-0.7694392202354056,0.4421413951171239,-0.16973570573039046,0.07426936985759452,Negative,,False,0.051510207872227154,0.03291236881089832,7
ETH,2022-12-14,2023-12-13,365,Lagged_Log_ETH_Volume,0.0031990843579596806,0.002315283484665495,1.381724691230143,0.16792028665761313,-0.0013542243899361166,0.007752393105855478,Positive,,False,0.051510207872227154,0.03291236881089832,7
ETH,2022-12-14,2023-12-13,365,Lagged_SP500_Return_Aligned,-0.2046399760504411,0.22735136198237257,-0.9001044650276061,0.3686714196831387,-0.6517562588800245,0.24247630677914234,Negative,,False,0.051510207872227154,0.03291236881089832,7
ETH,2022-12-14,2023-12-13,365,Lagged_VIX_Change_Aligned,-0.00010363900049354812,0.001870606292960425,-0.05540396227873736,0.9558476322919764,-0.003782431707312431,0.0035751537063253343,Negative,,False,0.051510207872227154,0.03291236881089832,7
