Date,ETH_Volume
2023-09-22,10578746709
2023-09-23,7404700301
2023-09-24,8192867686
2023-09-25,11997833257
2023-09-26,9985498161
2023-09-27,11718380997
2023-09-28,14079002707
2023-09-29,10396435377
2023-09-30,5331172801
2023-10-01,9503917434
2023-10-02,19793041322
2023-10-03,11407814187
2023-10-04,11143355314
2023-10-05,11877253670
2023-10-06,13492391599
2023-10-07,6553044316
2023-10-08,7916875290
2023-10-09,12007668568
2023-10-10,9973350678
2023-10-11,13648094333
2023-10-12,9392909295
2023-10-13,15165312851
2023-10-14,5388116782
2023-10-15,7098201980
2023-10-16,27833876539
2023-10-17,14872527508
2023-10-18,12724128586
2023-10-19,14448058195
2023-10-20,21536125230
2023-10-21,11541146996
2023-10-22,10446520040
2023-10-23,38363572311
2023-10-24,44934999645
2023-10-25,25254318008
2023-10-26,19427195376
2023-10-27,16418032871
2023-10-28,10160330825
2023-10-29,11160323986
2023-10-30,17184860315
2023-10-31,15758270810
2023-11-01,22446272005
2023-11-02,20998158544
2023-11-03,17158456701
2023-11-04,9561294264
2023-11-05,12412743996
2023-11-06,12693436420
2023-11-07,18834737789
2023-11-08,17295394918
2023-11-09,37762672382
2023-11-10,22711265155
2023-11-11,13924272142
2023-11-12,11545715999
2023-11-13,19057712790
2023-11-14,23857403554
2023-11-15,27365821679
2023-11-16,26007385366
2023-11-17,22445028430
2023-11-18,11886022717
2023-11-19,12915986553
2023-11-20,20888209068
2023-11-21,25172163756
2023-11-22,24397247860
2023-11-23,14214948217
2023-11-24,22922957823
2023-11-25,9099571165
2023-11-26,13744796068
2023-11-27,19002925720
2023-11-28,21696137014
2023-11-29,20728546658
2023-11-30,18115982627
2023-12-01,23512784002
2023-12-02,15534035612
2023-12-03,15769696322
2023-12-04,39856129827
2023-12-05,36312154535
2023-12-06,29909761586
2023-12-07,27635760671
2023-12-08,24421116687
2023-12-09,17368210171
2023-12-10,13000481418
2023-12-11,40632672038
2023-12-12,24779520132
2023-12-13,26797884674
2023-12-14,25578530178
2023-12-15,19639442462
2023-12-16,14386729590
2023-12-17,16678702876
2023-12-18,25224642008
2023-12-19,23171001281
2023-12-20,27868908174
2023-12-21,22452766169
2023-12-22,21028503216
2023-12-23,13507796558
2023-12-24,18830554085
2023-12-25,21115795370
2023-12-26,30026850982
2023-12-27,25260941032
2023-12-28,22992093014
2023-12-29,26000021055
2023-12-30,16013925945
2023-12-31,16397498810
2024-01-01,18426978443
2024-01-02,39335274536
2024-01-03,46342323118
2024-01-04,30448091210
2024-01-05,32336029347
2024-01-06,16092503468
2024-01-07,19330573863
2024-01-08,42746192015
2024-01-09,39821290992
2024-01-10,50114613298
2024-01-11,45833734549
2024-01-12,43332698900
2024-01-13,20601860469
2024-01-14,17521429522
2024-01-15,22320220558
2024-01-16,24062872740
2024-01-17,20851232595
2024-01-18,25218357242
2024-01-19,25752407154
2024-01-20,11586690904
2024-01-21,9344043642
2024-01-22,31338708143
2024-01-23,29244553045
2024-01-24,22359526178
2024-01-25,18491782013
2024-01-26,25598119893
2024-01-27,11422941934
2024-01-28,16858971687
2024-01-29,20668476578
2024-01-30,23842814518
2024-01-31,24673628793
2024-02-01,21423953779
2024-02-02,18603843039
2024-02-03,11169245236
2024-02-04,14802225490
2024-02-05,18715487317
2024-02-06,16798476726
2024-02-07,21126587775
2024-02-08,26154524080
2024-02-09,39316770844
2024-02-10,16398681570
2024-02-11,19315867136
2024-02-12,34511985805
2024-02-13,35593051468
2024-02-14,39105608050
2024-02-15,38564360533
2024-02-16,28180567298
2024-02-17,20009091006
2024-02-18,17595377311
2024-02-19,21362184346
2024-02-20,33353758256
2024-02-21,28624907020
2024-02-22,25413900611
2024-02-23,21427078270
2024-02-24,15174077879
2024-02-25,15413239245
2024-02-26,34074411896
2024-02-27,49756832031
